scorer,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000
11,196.90003967285156,216.86117553710938,1.0,195.79957580566406,253.93215942382812,1.0,167.72134399414062,232.80906677246094,1.0,151.928955078125,228.3852081298828,1.0,218.5561981201172,236.67953491210938,1.0,233.87393188476562,233.88050842285156,1.0,192.77032470703125,275.6572570800781,1.0,157.24539184570312,281.5487365722656,1.0,220.69271850585938,286.3196716308594,1.0
12,196.52798461914062,216.24818420410156,1.0,195.24411010742188,254.01998901367188,1.0,167.2107696533203,232.55015563964844,1.0,151.4340362548828,227.89085388183594,1.0,218.30287170410156,236.45217895507812,1.0,233.3971405029297,233.8640594482422,1.0,192.09979248046875,276.09820556640625,1.0,156.2266845703125,281.30364990234375,1.0,220.36871337890625,286.1790771484375,1.0
13,195.9962615966797,215.82293701171875,1.0,194.05303955078125,253.20123291015625,1.0,166.92152404785156,232.32688903808594,1.0,150.65414428710938,227.25306701660156,1.0,218.17031860351562,235.94091796875,1.0,233.56092834472656,233.70700073242188,1.0,191.16815185546875,274.5816345214844,1.0,156.02713012695312,281.46868896484375,1.0,219.70143127441406,285.81719970703125,1.0
14,195.28871154785156,215.46253967285156,1.0,193.1913299560547,252.47567749023438,1.0,166.4152374267578,231.96356201171875,1.0,149.9691925048828,226.95687866210938,1.0,218.09481811523438,235.62179565429688,1.0,233.74362182617188,233.5986328125,1.0,190.26771545410156,273.688720703125,1.0,155.67434692382812,281.4673156738281,1.0,218.971923828125,285.1119384765625,1.0
15,194.9858856201172,214.88037109375,1.0,192.70138549804688,252.30023193359375,1.0,165.8045654296875,231.70758056640625,1.0,149.59024047851562,226.72543334960938,1.0,217.7203826904297,235.44264221191406,1.0,233.55712890625,233.23745727539062,1.0,190.14767456054688,273.4146423339844,1.0,154.8713836669922,281.4172058105469,1.0,218.8229217529297,284.9072570800781,1.0
16,194.8284454345703,214.55859375,1.0,192.59463500976562,251.96165466308594,1.0,165.16065979003906,231.51963806152344,1.0,148.87619018554688,226.4746551513672,1.0,217.3285675048828,234.7472686767578,1.0,233.34774780273438,232.8914794921875,1.0,189.97283935546875,273.2675476074219,1.0,154.42062377929688,280.9610290527344,1.0,218.6400604248047,284.760009765625,1.0
17,195.0110626220703,214.45526123046875,1.0,192.31143188476562,251.86117553710938,1.0,165.2377166748047,231.48585510253906,1.0,148.80885314941406,226.5696258544922,1.0,217.34951782226562,234.87791442871094,1.0,233.51339721679688,233.1825408935547,1.0,189.6995849609375,272.8867492675781,1.0,154.03414916992188,280.6338195800781,1.0,218.3228302001953,284.6400146484375,1.0
18,194.40211486816406,214.0901336669922,1.0,191.73089599609375,251.8166961669922,1.0,165.17227172851562,231.66143798828125,1.0,148.90158081054688,226.74172973632812,1.0,216.716064453125,235.04721069335938,1.0,232.67234802246094,232.93423461914062,1.0,189.36143493652344,272.8044738769531,1.0,154.11451721191406,280.7545166015625,1.0,218.06497192382812,284.90753173828125,1.0
19,193.9781951904297,213.66038513183594,1.0,191.26608276367188,251.4265594482422,1.0,164.87583923339844,231.35137939453125,1.0,148.5183868408203,226.68751525878906,1.0,216.42408752441406,235.04624938964844,1.0,232.6935577392578,232.87562561035156,1.0,189.2915496826172,272.39874267578125,1.0,154.01177978515625,280.82720947265625,1.0,217.88601684570312,284.729736328125,1.0
20,193.7375946044922,213.04409790039062,1.0,191.04554748535156,250.99456787109375,1.0,164.61622619628906,231.3951416015625,1.0,148.29798889160156,226.23809814453125,1.0,216.23574829101562,234.80990600585938,1.0,232.54611206054688,232.52540588378906,1.0,189.30181884765625,271.76495361328125,1.0,154.27896118164062,280.6752014160156,1.0,217.57667541503906,284.6365966796875,1.0
21,192.8160400390625,212.80905151367188,1.0,190.60769653320312,250.24742126464844,1.0,164.46519470214844,231.12669372558594,1.0,148.0207061767578,226.092529296875,1.0,216.07151794433594,234.15736389160156,1.0,232.12164306640625,232.3526153564453,1.0,188.9878387451172,271.350830078125,1.0,154.51620483398438,280.3757629394531,1.0,217.22854614257812,284.22735595703125,1.0
22,192.40426635742188,212.199462890625,1.0,190.5564727783203,249.9010772705078,1.0,163.8994140625,230.89332580566406,1.0,147.37368774414062,225.91421508789062,1.0,215.85499572753906,233.6654052734375,1.0,231.89012145996094,231.9047393798828,1.0,188.88780212402344,270.8441467285156,1.0,154.13787841796875,280.09149169921875,1.0,217.05316162109375,283.8404541015625,1.0
23,192.67510986328125,211.83151245117188,1.0,190.5691375732422,249.9068603515625,1.0,163.90478515625,230.81358337402344,1.0,147.38226318359375,225.41485595703125,1.0,215.7454376220703,233.5045166015625,1.0,231.6214599609375,231.67739868164062,1.0,188.86322021484375,270.947509765625,1.0,154.02340698242188,280.1959533691406,1.0,217.0235137939453,283.5570983886719,1.0
24,192.30201721191406,211.58749389648438,1.0,190.1111602783203,249.79054260253906,1.0,163.94232177734375,230.74569702148438,1.0,147.3043670654297,225.52157592773438,1.0,215.5211944580078,233.27984619140625,1.0,231.4823760986328,231.2083740234375,1.0,188.82806396484375,270.22869873046875,1.0,154.1073760986328,279.7198181152344,1.0,216.89271545410156,283.4053955078125,1.0
25,192.18466186523438,211.31295776367188,1.0,190.0559539794922,249.8342742919922,1.0,163.78372192382812,230.62240600585938,1.0,147.0963134765625,225.44204711914062,1.0,215.362548828125,233.33177185058594,1.0,231.25799560546875,231.04920959472656,1.0,188.7912139892578,270.3424987792969,1.0,154.05990600585938,279.84051513671875,1.0,216.8927001953125,283.2581787109375,1.0
26,192.08995056152344,211.5831298828125,1.0,190.15684509277344,249.99581909179688,1.0,163.84994506835938,230.72828674316406,1.0,147.0437774658203,225.47265625,1.0,215.19273376464844,233.27719116210938,1.0,231.1777801513672,230.90921020507812,1.0,188.95046997070312,270.50408935546875,1.0,154.0885772705078,279.8475341796875,1.0,216.9272918701172,283.36297607421875,1.0
27,191.74111938476562,212.11544799804688,1.0,189.90472412109375,250.19781494140625,1.0,163.87094116210938,231.1977081298828,1.0,147.4785614013672,225.80137634277344,1.0,214.99713134765625,233.95254516601562,1.0,231.01100158691406,231.03173828125,1.0,188.73175048828125,270.63140869140625,1.0,154.03822326660156,280.0924987792969,1.0,216.71653747558594,283.3782958984375,1.0
28,191.5339813232422,212.85153198242188,1.0,189.72299194335938,250.32057189941406,1.0,164.34934997558594,232.0869140625,1.0,147.55828857421875,226.54261779785156,1.0,215.1605224609375,234.2154541015625,1.0,231.0818634033203,231.11083984375,1.0,188.4471435546875,270.9327697753906,1.0,154.12120056152344,279.9806213378906,1.0,216.79920959472656,283.46905517578125,1.0
29,191.71092224121094,213.5132293701172,1.0,189.96292114257812,250.8162078857422,1.0,164.03343200683594,231.94927978515625,1.0,147.72454833984375,226.70263671875,1.0,215.13742065429688,234.66574096679688,1.0,231.09471130371094,231.4097442626953,1.0,188.27081298828125,271.4859924316406,1.0,154.10467529296875,279.96875,1.0,216.6859893798828,283.4887390136719,1.0
30,191.25021362304688,213.55467224121094,1.0,189.50807189941406,250.57557678222656,1.0,164.00106811523438,232.30380249023438,1.0,147.66098022460938,227.1949005126953,1.0,214.9066925048828,234.71823120117188,1.0,231.09420776367188,231.40782165527344,1.0,187.75054931640625,271.3885498046875,1.0,154.25379943847656,280.2829895019531,1.0,216.7147216796875,283.69287109375,1.0
31,191.1803436279297,213.65750122070312,1.0,189.36773681640625,250.53961181640625,1.0,163.8863983154297,232.4115753173828,1.0,147.60745239257812,227.31845092773438,1.0,214.88531494140625,234.7962646484375,1.0,230.97525024414062,231.53724670410156,1.0,188.32852172851562,271.5409240722656,1.0,154.13662719726562,280.367919921875,1.0,216.82997131347656,283.7887268066406,1.0
32,191.73037719726562,213.7353057861328,1.0,189.60940551757812,250.68577575683594,1.0,163.953369140625,232.60037231445312,1.0,147.72824096679688,227.6320343017578,1.0,215.17332458496094,234.82630920410156,1.0,231.11705017089844,231.5523223876953,1.0,188.35462951660156,271.7522277832031,1.0,154.001220703125,280.3338623046875,1.0,216.8087615966797,284.24053955078125,1.0
33,191.62071228027344,214.25662231445312,1.0,189.77711486816406,250.884033203125,1.0,164.16928100585938,232.71484375,1.0,147.62452697753906,227.688720703125,1.0,215.1352996826172,235.0772705078125,1.0,230.94187927246094,231.6351318359375,1.0,188.28807067871094,272.0651550292969,1.0,153.8867950439453,280.4020690917969,1.0,216.75460815429688,284.2757263183594,1.0
34,191.8570098876953,214.39422607421875,1.0,190.03665161132812,251.21414184570312,1.0,164.17832946777344,232.83009338378906,1.0,147.74649047851562,227.9485626220703,1.0,215.17803955078125,235.1045684814453,1.0,230.98544311523438,231.70999145507812,1.0,188.34889221191406,272.3682556152344,1.0,154.0931396484375,280.82373046875,1.0,216.87591552734375,284.3182678222656,1.0
35,191.91375732421875,214.4980010986328,1.0,190.13876342773438,251.31541442871094,1.0,163.95382690429688,232.8160858154297,1.0,147.75729370117188,227.8944854736328,1.0,215.10763549804688,235.17095947265625,1.0,230.8825225830078,231.67825317382812,1.0,188.31057739257812,272.5775146484375,1.0,154.15835571289062,280.6474914550781,1.0,216.88551330566406,284.2867736816406,1.0
36,191.58993530273438,214.3915557861328,1.0,189.97349548339844,251.31301879882812,1.0,164.31333923339844,232.87081909179688,1.0,147.98770141601562,228.20469665527344,1.0,214.9267578125,235.59033203125,1.0,230.74476623535156,231.90098571777344,1.0,188.38819885253906,272.6664733886719,1.0,154.0293426513672,280.716064453125,1.0,216.7791748046875,284.53961181640625,1.0
37,191.54815673828125,214.44985961914062,1.0,189.84573364257812,251.36280822753906,1.0,164.29049682617188,232.86912536621094,1.0,147.9502410888672,228.3647003173828,1.0,215.015380859375,235.56011962890625,1.0,230.72250366210938,231.7450714111328,1.0,188.38278198242188,272.66229248046875,1.0,154.08546447753906,280.7278747558594,1.0,216.78076171875,284.4447021484375,1.0
38,191.68600463867188,214.69894409179688,1.0,189.85133361816406,251.4450225830078,1.0,164.37408447265625,232.99888610839844,1.0,147.91690063476562,228.41920471191406,1.0,215.04931640625,235.55674743652344,1.0,230.87863159179688,231.81626892089844,1.0,188.45909118652344,273.0072021484375,1.0,154.1519775390625,280.9910583496094,1.0,216.94461059570312,284.6077880859375,1.0
39,191.7739715576172,214.49049377441406,1.0,190.10012817382812,251.51773071289062,1.0,164.29727172851562,232.5830535888672,1.0,147.76585388183594,228.32847595214844,1.0,214.7161102294922,234.980224609375,1.0,230.54087829589844,231.6510772705078,1.0,188.32327270507812,272.8960876464844,1.0,153.36012268066406,281.2965393066406,1.0,217.1815643310547,284.52655029296875,1.0
40,191.71177673339844,214.00701904296875,1.0,190.19956970214844,251.2062530517578,1.0,163.97332763671875,232.4259033203125,1.0,147.43084716796875,228.47802734375,1.0,214.855712890625,234.67897033691406,1.0,230.6526641845703,231.79750061035156,1.0,188.39564514160156,272.6551513671875,1.0,154.11326599121094,281.1449279785156,1.0,217.40525817871094,284.6621398925781,1.0
41,191.10769653320312,213.6641387939453,1.0,189.99266052246094,251.2549591064453,1.0,164.02557373046875,232.2207489013672,1.0,147.1134033203125,228.27880859375,1.0,214.39346313476562,234.64674377441406,1.0,230.1376953125,231.4661102294922,1.0,188.40296936035156,272.5236511230469,1.0,153.3904571533203,281.3880615234375,1.0,217.33677673339844,284.453369140625,1.0
42,191.141357421875,212.90005493164062,1.0,190.01498413085938,251.09738159179688,1.0,163.70779418945312,232.07569885253906,1.0,146.8997802734375,227.98399353027344,1.0,214.1785125732422,234.30438232421875,1.0,229.98692321777344,231.22857666015625,1.0,188.5570068359375,272.4203796386719,1.0,153.24612426757812,281.5658264160156,1.0,217.1966094970703,284.1759033203125,1.0
43,190.5955810546875,212.84707641601562,1.0,189.74240112304688,251.06283569335938,1.0,163.20445251464844,232.02572631835938,1.0,146.69100952148438,228.4259796142578,1.0,214.00975036621094,233.901123046875,1.0,229.73904418945312,230.9521942138672,1.0,188.58877563476562,271.73980712890625,1.0,153.8500213623047,281.12567138671875,1.0,216.9385223388672,283.8152770996094,1.0
44,190.26319885253906,212.44505310058594,1.0,189.41065979003906,250.6982879638672,1.0,163.2467498779297,231.85647583007812,1.0,146.55165100097656,227.81626892089844,1.0,213.82049560546875,232.89764404296875,1.0,229.37367248535156,230.39620971679688,1.0,188.7792510986328,271.0907897949219,1.0,153.8752899169922,281.0652770996094,1.0,216.8249053955078,283.6308288574219,1.0
45,190.56788635253906,212.42770385742188,1.0,189.405029296875,250.54083251953125,1.0,163.07913208007812,231.61204528808594,1.0,146.5137481689453,227.2297821044922,1.0,213.9206085205078,232.76998901367188,1.0,229.23484802246094,230.4261016845703,1.0,188.62159729003906,270.9499816894531,1.0,153.6103973388672,280.4926452636719,1.0,216.7629852294922,283.277587890625,1.0
46,190.58148193359375,212.1310272216797,1.0,189.423828125,250.4051971435547,1.0,162.91708374023438,231.48179626464844,1.0,146.5579376220703,227.44482421875,1.0,213.93089294433594,232.69264221191406,1.0,229.24276733398438,230.46621704101562,1.0,188.6200714111328,270.8946533203125,1.0,153.77195739746094,280.36224365234375,1.0,216.83387756347656,283.13458251953125,1.0
47,190.54959106445312,212.0194549560547,1.0,189.57705688476562,250.29995727539062,1.0,162.95297241210938,231.46864318847656,1.0,146.59188842773438,227.4154815673828,1.0,213.93490600585938,232.57135009765625,1.0,229.3049774169922,230.49205017089844,1.0,188.68722534179688,270.6692199707031,1.0,153.7873992919922,280.2941589355469,1.0,216.78012084960938,282.87969970703125,1.0
48,190.4518585205078,211.75808715820312,1.0,189.31759643554688,249.65863037109375,1.0,162.76678466796875,230.95716857910156,1.0,146.34629821777344,226.99391174316406,1.0,213.87457275390625,232.2427978515625,1.0,229.0178985595703,230.34376525878906,1.0,188.47666931152344,270.06622314453125,1.0,153.78494262695312,280.3787536621094,1.0,216.65748596191406,282.4568786621094,1.0
49,190.40127563476562,211.72674560546875,1.0,189.16851806640625,249.434326171875,1.0,162.59976196289062,231.11358642578125,1.0,146.23353576660156,227.19822692871094,1.0,213.9950714111328,232.10421752929688,1.0,229.17025756835938,230.40966796875,1.0,188.76768493652344,269.7864074707031,1.0,153.8064422607422,280.6009521484375,1.0,216.88360595703125,282.36529541015625,1.0
50,190.29776000976562,211.1767120361328,1.0,189.1771697998047,248.9706573486328,1.0,162.63880920410156,231.0804443359375,1.0,146.21607971191406,227.19223022460938,1.0,214.10462951660156,232.00741577148438,1.0,229.24267578125,230.20321655273438,1.0,188.89244079589844,269.52972412109375,1.0,153.5738525390625,280.0665588378906,1.0,216.83306884765625,282.153564453125,1.0
51,189.59478759765625,210.95582580566406,1.0,188.94354248046875,248.87847900390625,1.0,162.47695922851562,230.82398986816406,1.0,146.42750549316406,227.21376037597656,1.0,213.90618896484375,232.109130859375,1.0,229.26353454589844,229.80532836914062,1.0,188.67381286621094,269.31829833984375,1.0,153.75531005859375,280.61676025390625,1.0,217.0151824951172,281.97528076171875,1.0
52,189.35255432128906,210.74234008789062,1.0,188.7059783935547,248.76063537597656,1.0,162.58978271484375,230.75135803222656,1.0,146.35240173339844,227.12013244628906,1.0,213.85411071777344,231.8409423828125,1.0,229.15892028808594,229.69412231445312,1.0,188.66363525390625,268.94293212890625,1.0,153.7129669189453,280.342041015625,1.0,217.1531219482422,281.6670227050781,1.0
53,189.2683868408203,210.50003051757812,1.0,188.6569061279297,248.79037475585938,1.0,162.6648712158203,230.52857971191406,1.0,146.34568786621094,227.10459899902344,1.0,213.71914672851562,231.75538635253906,1.0,228.9222869873047,229.42669677734375,1.0,188.61520385742188,268.969482421875,1.0,153.69140625,280.30682373046875,1.0,217.08895874023438,281.3980407714844,1.0
54,189.36187744140625,210.4373321533203,1.0,188.7783660888672,248.55763244628906,1.0,162.72842407226562,230.53265380859375,1.0,146.26593017578125,227.08148193359375,1.0,214.17779541015625,231.3746337890625,1.0,228.7156524658203,229.256103515625,1.0,188.58750915527344,268.69586181640625,1.0,153.58921813964844,280.0196838378906,1.0,217.12664794921875,281.2986145019531,1.0
55,181.3375701904297,212.38343811035156,1.0,179.04200744628906,247.61434936523438,1.0,155.40625,230.16201782226562,1.0,141.44009399414062,226.5177459716797,1.0,207.16659545898438,231.00819396972656,1.0,222.5496826171875,226.5543670654297,1.0,176.90960693359375,269.8395080566406,0.9999998807907104,146.91024780273438,280.9855041503906,1.0,211.28753662109375,279.6461181640625,1.0
56,174.18820190429688,211.1505889892578,1.0,170.36886596679688,247.67892456054688,1.0,149.94223022460938,229.58102416992188,1.0,135.95648193359375,227.3745880126953,1.0,200.8822479248047,229.13075256347656,1.0,217.12583923339844,225.8612518310547,1.0,170.67904663085938,268.33526611328125,1.0,141.2714080810547,278.91448974609375,1.0,205.05038452148438,280.18902587890625,1.0
57,172.18629455566406,211.28794860839844,1.0,167.12730407714844,248.07203674316406,1.0,148.80978393554688,229.30291748046875,1.0,135.2613067626953,226.96702575683594,1.0,198.9441680908203,229.3369903564453,1.0,215.36691284179688,226.02015686035156,1.0,166.67739868164062,268.4360656738281,1.0,139.82704162597656,279.2941589355469,1.0,203.43214416503906,279.5944519042969,1.0
58,171.1129608154297,211.76182556152344,1.0,165.12364196777344,248.33985900878906,1.0,148.1920928955078,229.58511352539062,1.0,134.57803344726562,227.95529174804688,1.0,198.46461486816406,228.94271850585938,1.0,214.15223693847656,225.65792846679688,1.0,164.41943359375,268.6172790527344,1.0,138.85765075683594,279.55645751953125,1.0,202.7879638671875,279.42108154296875,1.0
59,170.5874786376953,212.01773071289062,1.0,164.63592529296875,248.537353515625,1.0,147.64727783203125,229.66143798828125,1.0,134.03506469726562,227.93409729003906,1.0,197.3284912109375,229.2233428955078,1.0,213.1914825439453,226.05691528320312,1.0,163.98147583007812,268.716552734375,1.0,138.11399841308594,279.6483154296875,1.0,201.82916259765625,279.6041564941406,1.0
60,169.8333740234375,212.55360412597656,1.0,163.41778564453125,248.70065307617188,1.0,147.21078491210938,229.5911102294922,1.0,133.38038635253906,227.7139892578125,1.0,197.12283325195312,229.2573699951172,1.0,212.68438720703125,226.0641326904297,1.0,162.41693115234375,269.0865478515625,1.0,137.65565490722656,279.62408447265625,1.0,200.16299438476562,280.4801025390625,1.0
61,167.92474365234375,212.86863708496094,1.0,162.13771057128906,249.0465087890625,1.0,146.521240234375,230.4659881591797,1.0,131.83851623535156,228.14804077148438,1.0,195.1728973388672,230.04208374023438,1.0,211.03707885742188,226.27145385742188,1.0,160.486083984375,269.29693603515625,1.0,136.65255737304688,279.8794860839844,1.0,199.4477996826172,280.06304931640625,1.0
62,164.93255615234375,212.832275390625,1.0,159.41824340820312,249.71322631835938,1.0,143.3497772216797,231.0431671142578,1.0,130.74513244628906,229.65660095214844,1.0,193.0350341796875,230.2368927001953,1.0,208.4006805419922,226.0516357421875,1.0,158.1349334716797,270.6065979003906,1.0,135.02430725097656,281.0246887207031,1.0,197.66217041015625,279.8137512207031,1.0
63,163.01072692871094,212.94764709472656,1.0,157.4381103515625,249.25608825683594,1.0,142.07217407226562,231.09999084472656,1.0,129.72488403320312,230.25662231445312,1.0,190.97195434570312,229.63414001464844,1.0,206.71527099609375,225.99220275878906,1.0,156.85968017578125,270.8000183105469,1.0,133.66885375976562,281.1800231933594,1.0,196.47442626953125,279.8924560546875,1.0
64,161.7451934814453,212.67010498046875,1.0,156.25216674804688,249.8135528564453,1.0,140.98345947265625,230.97557067871094,1.0,129.35952758789062,230.305908203125,1.0,190.21298217773438,229.617919921875,1.0,206.00694274902344,225.95660400390625,1.0,155.89947509765625,270.4744567871094,1.0,132.2059326171875,281.2807922363281,1.0,195.61651611328125,279.59228515625,1.0
65,156.82623291015625,212.90536499023438,1.0,150.66827392578125,250.7373809814453,1.0,138.26727294921875,232.2548370361328,1.0,126.28961181640625,231.46241760253906,1.0,185.69696044921875,229.28146362304688,1.0,203.1707305908203,225.1147003173828,1.0,149.30276489257812,271.38201904296875,1.0,128.8987579345703,281.79901123046875,1.0,192.03443908691406,280.2561340332031,1.0
66,153.38946533203125,213.97129821777344,1.0,147.67066955566406,249.67181396484375,1.0,136.0274200439453,231.9011993408203,1.0,124.63309478759766,230.55743408203125,1.0,182.80477905273438,229.3199920654297,1.0,199.70904541015625,224.7667999267578,1.0,145.49862670898438,270.5846862792969,1.0,126.34127044677734,281.4924621582031,1.0,189.38153076171875,279.4264831542969,1.0
67,152.01409912109375,213.92295837402344,1.0,146.1501007080078,249.12060546875,1.0,135.18453979492188,232.19921875,1.0,123.13737487792969,230.7602081298828,1.0,182.28280639648438,228.42686462402344,1.0,198.8545684814453,224.11370849609375,1.0,144.63623046875,270.58099365234375,1.0,125.50364685058594,281.6427307128906,1.0,188.52957153320312,279.45587158203125,1.0
