scorer,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000
bodyparts,Amount,Amount,Amount,Nose,Nose,Nose,Right eye,Right eye,Right eye,Right corner of eye,Right corner of eye,Right corner of eye,Left eye,Left eye,Left eye,Left corner of eye,Left corner of eye,Left corner of eye,Mouth,Mouth,Mouth,Right corner of mouth,Right corner of mouth,Right corner of mouth,Left corner of mouth,Left corner of mouth,Left corner of mouth
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,179.24916076660156,221.75543212890625,1.0,185.60073852539062,244.1537322998047,1.0,152.4106903076172,243.90223693847656,1.0,137.40139770507812,246.7274932861328,1.0,201.6425018310547,239.3929901123047,1.0,213.55531311035156,240.01792907714844,1.0,188.8199005126953,260.2250061035156,1.0,156.84307861328125,281.94879150390625,0.9999984502792358,214.01556396484375,275.4239807128906,1.0
1,179.2901611328125,221.80279541015625,1.0,185.37864685058594,244.0782012939453,1.0,152.44911193847656,243.91748046875,1.0,137.49087524414062,247.19630432128906,1.0,201.88101196289062,239.3402557373047,1.0,213.7664337158203,239.73434448242188,1.0,188.59402465820312,259.8810119628906,1.0,156.9898681640625,281.7078857421875,0.999998927116394,213.53172302246094,275.3913269042969,1.0
2,179.18356323242188,221.69863891601562,1.0,185.38490295410156,244.0214080810547,1.0,152.14505004882812,244.05332946777344,1.0,137.38369750976562,247.327392578125,1.0,201.82781982421875,239.28196716308594,1.0,213.63929748535156,239.6252899169922,1.0,188.54635620117188,259.7655029296875,1.0,156.65005493164062,281.63446044921875,0.9999988079071045,213.7353973388672,275.23828125,1.0
3,179.04629516601562,221.5845489501953,1.0,185.2082977294922,244.01499938964844,1.0,152.1058349609375,244.1339569091797,1.0,137.2371826171875,247.34681701660156,1.0,201.8343048095703,239.35911560058594,1.0,213.70042419433594,239.64857482910156,1.0,188.4434814453125,259.6061096191406,1.0,156.93569946289062,281.6593933105469,0.9999991655349731,213.7794189453125,275.3583068847656,1.0
4,179.0509796142578,221.464599609375,1.0,185.18206787109375,244.25299072265625,1.0,152.2571563720703,243.936279296875,1.0,137.33848571777344,247.1961212158203,1.0,201.7587127685547,239.314697265625,1.0,213.49940490722656,239.7928466796875,1.0,188.47718811035156,259.502685546875,1.0,156.96556091308594,281.60882568359375,0.9999992847442627,213.8429718017578,275.323974609375,1.0
5,178.94395446777344,221.41815185546875,1.0,185.18081665039062,244.1580047607422,1.0,152.3011474609375,243.9261932373047,1.0,137.31077575683594,247.32366943359375,1.0,201.84207153320312,239.2690887451172,1.0,213.62503051757812,239.70726013183594,1.0,188.62020874023438,259.5049133300781,1.0,157.01438903808594,281.61248779296875,0.9999992847442627,213.87623596191406,275.20379638671875,1.0
6,179.0570526123047,221.38421630859375,1.0,185.13980102539062,244.1254425048828,1.0,152.30905151367188,243.8511199951172,1.0,137.2904510498047,247.1877899169922,1.0,201.7992706298828,239.25390625,1.0,213.64915466308594,239.7254638671875,1.0,188.54405212402344,259.6667175292969,1.0,156.740966796875,281.5433654785156,0.9999994039535522,213.69532775878906,275.3107604980469,1.0
7,178.98294067382812,221.34642028808594,1.0,185.00807189941406,244.2440643310547,1.0,152.33865356445312,243.81655883789062,1.0,137.31396484375,247.15476989746094,1.0,201.71383666992188,239.23519897460938,1.0,213.54612731933594,239.5887451171875,1.0,188.48565673828125,259.56341552734375,1.0,156.8750457763672,281.4611511230469,0.999998927116394,213.70803833007812,275.17144775390625,1.0
8,179.175048828125,221.18295288085938,1.0,185.03134155273438,244.2212677001953,1.0,152.31398010253906,243.75340270996094,1.0,137.26661682128906,247.1934814453125,1.0,201.73492431640625,239.21359252929688,1.0,213.62367248535156,239.609619140625,1.0,188.4735870361328,259.4272766113281,1.0,156.96290588378906,281.4386291503906,0.9999991655349731,213.75302124023438,275.2684020996094,1.0
9,179.11196899414062,221.2259979248047,1.0,184.93154907226562,244.18336486816406,1.0,152.17428588867188,243.7292938232422,1.0,137.24790954589844,247.2506561279297,1.0,201.58160400390625,239.132080078125,1.0,213.4529571533203,239.62315368652344,1.0,188.32955932617188,259.58624267578125,1.0,156.9619140625,281.4725036621094,0.9999992847442627,214.17330932617188,275.1363525390625,1.0
10,179.16067504882812,221.30514526367188,1.0,184.98501586914062,244.13563537597656,1.0,152.19969177246094,243.67457580566406,1.0,137.28311157226562,247.20156860351562,1.0,201.48992919921875,239.05892944335938,1.0,213.39051818847656,239.62515258789062,1.0,188.4032745361328,259.6050720214844,1.0,157.02101135253906,281.4596862792969,0.9999990463256836,213.73162841796875,275.3247985839844,1.0
