scorer,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000
11,161.42843627929688,193.3473663330078,1.0,163.6002197265625,220.77835083007812,1.0,134.6049041748047,215.72653198242188,1.0,120.3405532836914,214.89938354492188,1.0,186.38381958007812,212.8653564453125,1.0,201.71461486816406,213.19189453125,1.0,165.8916015625,240.24624633789062,1.0,132.08633422851562,259.8866882324219,1.0,196.03993225097656,255.7908935546875,1.0
12,159.82659912109375,194.6729278564453,1.0,161.9156494140625,222.79869079589844,1.0,134.44264221191406,216.69070434570312,1.0,119.7132797241211,216.002197265625,1.0,185.3590087890625,213.8807830810547,1.0,200.8785400390625,213.40789794921875,1.0,164.39840698242188,241.62403869628906,1.0,131.3049774169922,261.11077880859375,1.0,195.11952209472656,257.5003967285156,1.0
13,159.7315216064453,195.26068115234375,1.0,161.39968872070312,222.88790893554688,1.0,134.31031799316406,216.83682250976562,1.0,119.05889129638672,216.3118438720703,1.0,185.43368530273438,214.1453094482422,1.0,200.81732177734375,213.7904815673828,1.0,163.82460021972656,242.8169403076172,1.0,129.84156799316406,261.6540832519531,1.0,194.56524658203125,258.1864929199219,1.0
14,159.3463134765625,195.44137573242188,1.0,160.68724060058594,223.3467254638672,1.0,134.34671020507812,217.08018493652344,1.0,118.95894622802734,216.4488067626953,1.0,185.37338256835938,214.43643188476562,1.0,200.68215942382812,213.83541870117188,1.0,163.45570373535156,244.43728637695312,1.0,128.8376007080078,262.23919677734375,1.0,194.2036895751953,258.6534729003906,1.0
15,159.4195556640625,195.8004150390625,1.0,160.73268127441406,223.84368896484375,1.0,134.3488006591797,217.41940307617188,1.0,118.9221420288086,216.63526916503906,1.0,185.4341583251953,214.75502014160156,1.0,200.76953125,214.16275024414062,1.0,162.79444885253906,244.99295043945312,1.0,128.60397338867188,262.75079345703125,1.0,193.87057495117188,259.0867614746094,1.0
16,158.78463745117188,195.86294555664062,1.0,160.36456298828125,224.3179931640625,1.0,133.80441284179688,217.57138061523438,1.0,118.5662612915039,217.16818237304688,1.0,185.30767822265625,214.84556579589844,1.0,200.7073974609375,214.13294982910156,1.0,162.37759399414062,245.57748413085938,1.0,128.7552947998047,263.2825927734375,1.0,192.83035278320312,259.8352966308594,1.0
17,159.2655487060547,195.9407196044922,1.0,160.57264709472656,225.4515838623047,1.0,133.7139892578125,217.49224853515625,1.0,118.5921859741211,217.08383178710938,1.0,185.4443817138672,214.93341064453125,1.0,200.6671905517578,214.29605102539062,1.0,162.38949584960938,246.89358520507812,1.0,128.3428955078125,263.7558898925781,1.0,192.58294677734375,260.8670349121094,1.0
18,158.97012329101562,196.3810272216797,1.0,160.2654571533203,226.09983825683594,1.0,133.58636474609375,217.92442321777344,1.0,118.18426513671875,217.4047088623047,1.0,185.39202880859375,215.45115661621094,1.0,200.62164306640625,214.344482421875,1.0,161.8616180419922,248.1222381591797,1.0,128.47825622558594,264.7357482910156,1.0,192.04412841796875,261.2128601074219,1.0
19,159.02230834960938,196.84982299804688,1.0,160.65203857421875,226.59844970703125,1.0,133.4443817138672,217.9353790283203,1.0,118.125244140625,217.75010681152344,1.0,185.63510131835938,215.88475036621094,1.0,200.83294677734375,215.11221313476562,1.0,161.91012573242188,248.92987060546875,1.0,128.73724365234375,265.1876525878906,1.0,191.91110229492188,262.1410217285156,1.0
20,159.41226196289062,197.17254638671875,1.0,160.80389404296875,227.63043212890625,1.0,133.6413116455078,218.16290283203125,1.0,117.98380279541016,217.7862548828125,1.0,186.11151123046875,216.10745239257812,1.0,201.42080688476562,215.86231994628906,1.0,161.87298583984375,249.58157348632812,1.0,128.72393798828125,265.3529357910156,1.0,192.0019073486328,262.8628845214844,1.0
21,159.33529663085938,197.4229278564453,1.0,160.40414428710938,227.9435577392578,1.0,133.7113037109375,218.08338928222656,1.0,118.08295440673828,217.62413024902344,1.0,186.04534912109375,216.0402374267578,1.0,201.84860229492188,215.96783447265625,1.0,161.1929473876953,249.79234313964844,1.0,127.9522476196289,265.048095703125,1.0,192.0753631591797,263.268798828125,1.0
22,159.5687255859375,197.52822875976562,1.0,160.41705322265625,227.97926330566406,1.0,133.73129272460938,217.9809112548828,1.0,118.00802612304688,217.5352020263672,1.0,186.35911560058594,216.21820068359375,1.0,202.1213836669922,216.48948669433594,1.0,161.14251708984375,250.145751953125,1.0,127.82183074951172,264.8653259277344,1.0,192.0619659423828,263.41162109375,1.0
23,159.6593475341797,197.5421600341797,1.0,160.30665588378906,228.1466827392578,1.0,133.73439025878906,218.1010284423828,1.0,117.91002655029297,217.88157653808594,1.0,186.34536743164062,216.29550170898438,1.0,202.1209716796875,216.47239685058594,1.0,161.04327392578125,250.30442810058594,1.0,127.80625915527344,265.0596618652344,1.0,192.0199737548828,263.5361022949219,1.0
24,159.43490600585938,197.55068969726562,1.0,159.87344360351562,228.4585418701172,1.0,133.91400146484375,218.44285583496094,1.0,117.84446716308594,218.23605346679688,1.0,186.10745239257812,216.36782836914062,1.0,202.04965209960938,216.60614013671875,1.0,160.81930541992188,250.52769470214844,1.0,128.0427703857422,265.2388610839844,1.0,192.17880249023438,264.0089416503906,1.0
25,159.52220153808594,197.5113983154297,1.0,160.0100555419922,228.2793426513672,1.0,133.95152282714844,218.52633666992188,1.0,117.85545349121094,218.4049835205078,1.0,186.172607421875,216.34295654296875,1.0,202.21595764160156,216.8784942626953,1.0,160.91090393066406,250.64210510253906,1.0,127.95513916015625,265.2676696777344,1.0,192.1326904296875,264.2657775878906,1.0
26,159.5978546142578,197.7987518310547,1.0,160.13995361328125,228.26962280273438,1.0,134.15591430664062,218.50250244140625,1.0,117.84111785888672,218.4332275390625,1.0,186.2253875732422,216.3688201904297,1.0,202.36978149414062,216.96795654296875,1.0,160.9972381591797,250.639892578125,1.0,127.99029541015625,265.2984313964844,1.0,192.27670288085938,264.273681640625,1.0
27,160.1031951904297,197.5547332763672,1.0,160.28038024902344,228.05177307128906,1.0,134.34658813476562,218.4213409423828,1.0,117.83409881591797,218.1536102294922,1.0,186.43515014648438,216.51873779296875,1.0,202.57241821289062,217.20840454101562,1.0,161.01181030273438,250.49270629882812,1.0,127.86564636230469,265.1705017089844,1.0,192.2636260986328,264.34405517578125,1.0
28,160.18421936035156,197.359130859375,1.0,160.3298797607422,227.9384765625,1.0,134.0876007080078,218.3459930419922,1.0,117.71797180175781,218.05494689941406,1.0,186.36654663085938,216.50146484375,1.0,202.5555419921875,217.17684936523438,1.0,161.03369140625,250.46783447265625,1.0,128.01390075683594,265.070068359375,1.0,192.30828857421875,264.3293762207031,1.0
29,160.50270080566406,197.20201110839844,1.0,160.3796844482422,228.0792236328125,1.0,134.26133728027344,218.19276428222656,1.0,117.96967315673828,217.92987060546875,1.0,186.44769287109375,216.47689819335938,1.0,202.4462890625,217.2259521484375,1.0,161.16204833984375,250.27529907226562,1.0,128.59979248046875,265.4664611816406,1.0,192.28640747070312,264.3082275390625,1.0
30,160.36619567871094,197.35293579101562,1.0,160.36634826660156,228.0632781982422,1.0,134.2911834716797,218.29046630859375,1.0,118.01631164550781,218.02708435058594,1.0,186.467529296875,216.59645080566406,1.0,202.3743133544922,217.0257568359375,1.0,161.1544647216797,250.36880493164062,1.0,128.60411071777344,265.5631103515625,1.0,192.18101501464844,264.3027648925781,1.0
31,160.12649536132812,197.301513671875,1.0,160.2183074951172,227.98046875,1.0,134.43125915527344,218.1302490234375,1.0,117.84432983398438,217.74281311035156,1.0,186.45248413085938,216.5876007080078,1.0,202.32530212402344,216.99473571777344,1.0,161.058837890625,250.1829376220703,1.0,128.46397399902344,265.44830322265625,1.0,192.1712188720703,264.4907531738281,1.0
32,160.43280029296875,197.42091369628906,1.0,160.59481811523438,228.30638122558594,1.0,134.56053161621094,218.14300537109375,1.0,118.0417251586914,217.7514190673828,1.0,186.490234375,216.56529235839844,1.0,202.5333709716797,217.178466796875,1.0,161.23585510253906,250.453125,1.0,128.63780212402344,265.6267395019531,1.0,192.33448791503906,264.6500244140625,1.0
33,160.69174194335938,197.6022186279297,1.0,160.59739685058594,228.03692626953125,1.0,134.9113006591797,218.0924835205078,1.0,118.34056854248047,217.61260986328125,1.0,186.62271118164062,216.73239135742188,1.0,202.48239135742188,217.1020965576172,1.0,161.3485870361328,250.36302185058594,1.0,128.74366760253906,265.6370849609375,1.0,192.31307983398438,264.7112121582031,1.0
34,160.6256103515625,197.48104858398438,1.0,160.4178924560547,227.9779815673828,1.0,134.8398895263672,218.0095672607422,1.0,118.5305404663086,217.70834350585938,1.0,186.76319885253906,216.745361328125,1.0,202.45327758789062,217.11276245117188,1.0,161.26419067382812,250.39891052246094,1.0,128.7998504638672,265.4137268066406,1.0,192.28030395507812,264.7333984375,1.0
35,160.50875854492188,197.4485626220703,1.0,160.4016571044922,227.9159393310547,1.0,134.67874145507812,217.93704223632812,1.0,118.4106674194336,217.756103515625,1.0,186.75604248046875,216.68711853027344,1.0,202.50013732910156,216.98753356933594,1.0,161.12652587890625,250.33705139160156,1.0,128.57278442382812,265.33819580078125,1.0,192.3284149169922,264.61004638671875,1.0
36,160.55996704101562,197.5036163330078,1.0,160.46697998046875,228.11463928222656,1.0,134.85574340820312,218.20936584472656,1.0,118.61007690429688,217.810302734375,1.0,186.79957580566406,216.83895874023438,1.0,202.4748992919922,216.92161560058594,1.0,161.21075439453125,250.439697265625,1.0,128.2110595703125,265.0504455566406,1.0,192.48397827148438,264.66204833984375,1.0
37,160.4907989501953,197.34793090820312,1.0,160.50828552246094,227.8840789794922,1.0,134.8411102294922,218.08677673339844,1.0,118.42115020751953,217.873779296875,1.0,186.77951049804688,216.80819702148438,1.0,202.45797729492188,216.77102661132812,1.0,161.22702026367188,250.4049835205078,1.0,128.21925354003906,264.9162292480469,1.0,192.41281127929688,264.74395751953125,1.0
38,160.5360565185547,197.36582946777344,1.0,160.6097412109375,228.1217803955078,1.0,134.84136962890625,218.18272399902344,1.0,118.39599609375,217.94471740722656,1.0,186.59771728515625,216.86326599121094,1.0,202.28579711914062,216.98643493652344,1.0,161.22799682617188,250.4589080810547,1.0,128.22366333007812,265.19171142578125,1.0,192.4526824951172,264.7541809082031,1.0
39,160.26766967773438,197.42889404296875,1.0,160.5895538330078,228.3823699951172,1.0,134.96905517578125,218.2462158203125,1.0,118.50696563720703,217.94375610351562,1.0,186.54562377929688,216.84429931640625,1.0,202.14295959472656,216.9578399658203,1.0,161.23141479492188,250.90879821777344,1.0,128.0184783935547,265.062744140625,1.0,192.3289794921875,264.8419189453125,1.0
40,160.41079711914062,197.5270538330078,1.0,160.6847686767578,228.65377807617188,1.0,134.86123657226562,218.25794982910156,1.0,118.37750244140625,217.95883178710938,1.0,186.53834533691406,216.92051696777344,1.0,202.02047729492188,216.98040771484375,1.0,161.05494689941406,250.87469482421875,1.0,127.97285461425781,264.9905700683594,1.0,192.3077850341797,264.9863586425781,1.0
41,160.51364135742188,197.39193725585938,1.0,160.3610382080078,228.40982055664062,1.0,134.8555908203125,218.26197814941406,1.0,118.43486785888672,217.9298095703125,1.0,186.56675720214844,216.91831970214844,1.0,202.05567932128906,217.05833435058594,1.0,161.08596801757812,251.0659942626953,1.0,128.02027893066406,265.30419921875,1.0,192.23216247558594,265.0602722167969,1.0
42,160.26600646972656,197.5480194091797,1.0,160.3160858154297,228.5978240966797,1.0,134.73390197753906,218.424072265625,1.0,118.14510345458984,218.11404418945312,1.0,186.4632110595703,217.000244140625,1.0,201.93246459960938,216.82138061523438,1.0,160.98516845703125,251.1019287109375,1.0,127.9721908569336,265.3582763671875,1.0,192.2471466064453,265.1864929199219,1.0
43,159.9400634765625,197.55621337890625,1.0,160.26036071777344,228.5314483642578,1.0,134.5193328857422,218.4255828857422,1.0,118.06362915039062,218.13241577148438,1.0,186.33084106445312,216.91065979003906,1.0,201.91600036621094,216.7744598388672,1.0,160.91384887695312,251.16920471191406,1.0,127.80842590332031,265.22186279296875,1.0,192.21571350097656,265.0622863769531,1.0
44,159.9752655029297,197.5626220703125,1.0,160.24960327148438,228.50929260253906,1.0,134.489990234375,218.36419677734375,1.0,118.02188110351562,218.10377502441406,1.0,186.38510131835938,216.87876892089844,1.0,201.97653198242188,216.85464477539062,1.0,160.83740234375,251.3151397705078,1.0,127.59812927246094,265.232177734375,1.0,192.2425079345703,265.1690673828125,1.0
45,160.22642517089844,197.63392639160156,1.0,160.13929748535156,228.5189208984375,1.0,134.48641967773438,218.36875915527344,1.0,118.0124282836914,218.17332458496094,1.0,186.3878173828125,217.02671813964844,1.0,202.1301727294922,217.01004028320312,1.0,160.66162109375,251.30445861816406,1.0,127.555419921875,265.1134033203125,1.0,192.26199340820312,265.26025390625,1.0
46,160.0774688720703,197.80093383789062,1.0,160.11843872070312,228.6151580810547,1.0,134.49365234375,218.38909912109375,1.0,118.0713119506836,218.12393188476562,1.0,186.4303741455078,216.923583984375,1.0,202.2069854736328,217.01919555664062,1.0,160.6698760986328,251.26913452148438,1.0,127.7199935913086,265.09002685546875,1.0,192.35513305664062,265.2544250488281,1.0
47,159.92996215820312,197.84303283691406,1.0,160.13714599609375,228.5416717529297,1.0,134.46792602539062,218.43417358398438,1.0,118.2324447631836,218.1045379638672,1.0,186.50318908691406,216.9274444580078,1.0,202.20382690429688,216.99331665039062,1.0,160.664306640625,251.3609161376953,1.0,127.60523986816406,265.1264953613281,1.0,192.24972534179688,265.2130432128906,1.0
48,160.01499938964844,197.9047088623047,1.0,160.00550842285156,228.24346923828125,1.0,134.23533630371094,218.53466796875,1.0,117.906005859375,218.30160522460938,1.0,186.6782684326172,216.88978576660156,1.0,202.35972595214844,217.37338256835938,1.0,160.72109985351562,251.0013427734375,1.0,127.22232055664062,264.7541809082031,1.0,192.17100524902344,265.05230712890625,1.0
49,159.81141662597656,197.8505401611328,1.0,159.95541381835938,228.0647430419922,1.0,134.356201171875,218.6614227294922,1.0,117.96269989013672,218.17568969726562,1.0,186.5274200439453,216.95687866210938,1.0,202.35220336914062,217.17991638183594,1.0,160.59056091308594,251.0393829345703,1.0,127.181396484375,264.91058349609375,1.0,192.10989379882812,265.0924987792969,1.0
50,160.00889587402344,197.82345581054688,1.0,160.085205078125,227.994873046875,1.0,134.2979278564453,218.52313232421875,1.0,118.0326919555664,217.9462432861328,1.0,186.59475708007812,217.04518127441406,1.0,202.31838989257812,217.3511199951172,1.0,160.61485290527344,251.09201049804688,1.0,127.30625915527344,264.82769775390625,1.0,192.0418701171875,265.1498718261719,1.0
51,162.93997192382812,198.321533203125,1.0,162.80703735351562,228.5486297607422,1.0,135.4609375,218.99696350097656,1.0,120.06774139404297,217.2405242919922,1.0,188.10939025878906,218.09234619140625,1.0,203.58035278320312,217.83749389648438,1.0,163.70059204101562,250.30699157714844,1.0,129.2830810546875,263.9263916015625,1.0,194.2308349609375,264.5946960449219,1.0
52,165.36927795410156,197.68873596191406,1.0,165.798095703125,227.14437866210938,1.0,137.88668823242188,218.05233764648438,1.0,122.1278305053711,215.81332397460938,1.0,189.6454620361328,217.44741821289062,1.0,205.16908264160156,216.87977600097656,1.0,167.3965606689453,249.00160217285156,1.0,131.99525451660156,263.3833923339844,1.0,197.37554931640625,263.4276428222656,1.0
53,165.24014282226562,197.18507385253906,1.0,165.88217163085938,226.48219299316406,1.0,137.92013549804688,217.49679565429688,1.0,121.8526840209961,216.25363159179688,1.0,189.62393188476562,217.2305908203125,1.0,205.56973266601562,217.2716827392578,1.0,167.4066619873047,248.72671508789062,1.0,132.0812225341797,263.4236145019531,1.0,196.754638671875,263.371826171875,1.0
54,164.53103637695312,197.301025390625,1.0,165.32476806640625,227.05311584472656,1.0,137.29391479492188,217.4277801513672,1.0,121.29166412353516,216.35728454589844,1.0,189.316162109375,217.28433227539062,1.0,205.0243377685547,217.4185028076172,1.0,166.794189453125,248.49412536621094,1.0,131.01898193359375,263.8035888671875,1.0,196.15081787109375,263.3968200683594,1.0
55,164.46078491210938,197.763427734375,1.0,165.14862060546875,227.55430603027344,1.0,137.17819213867188,218.06292724609375,1.0,121.20918273925781,216.3897705078125,1.0,189.17996215820312,217.29327392578125,1.0,204.94903564453125,217.71688842773438,1.0,166.3664093017578,248.27545166015625,1.0,130.837158203125,264.40985107421875,1.0,195.65162658691406,263.8489990234375,1.0
56,164.39927673339844,197.8793487548828,1.0,164.96038818359375,227.8388671875,1.0,137.00526428222656,217.82139587402344,1.0,121.07035064697266,216.12274169921875,1.0,189.255615234375,217.40406799316406,1.0,204.90255737304688,217.8477325439453,1.0,166.0034637451172,248.8216094970703,1.0,130.56362915039062,264.934326171875,1.0,195.3748016357422,264.1902770996094,1.0
57,168.47332763671875,198.0633544921875,1.0,168.77578735351562,228.04229736328125,1.0,140.4359588623047,216.93423461914062,1.0,124.64639282226562,214.97496032714844,1.0,194.45492553710938,218.3675537109375,1.0,207.16134643554688,219.68336486816406,1.0,169.3799591064453,250.344970703125,1.0,132.45204162597656,263.2246398925781,1.0,198.7875213623047,265.0068054199219,1.0
58,179.32192993164062,199.1067352294922,1.0,181.49386596679688,229.0115509033203,1.0,149.3492431640625,217.53582763671875,1.0,131.94515991210938,215.35914611816406,1.0,202.03001403808594,219.82786560058594,1.0,214.2703857421875,222.30816650390625,1.0,181.7460174560547,252.10838317871094,1.0,141.6663055419922,264.06878662109375,1.0,207.6768341064453,266.68328857421875,1.0
59,182.04820251464844,199.51695251464844,1.0,184.90867614746094,229.8210906982422,1.0,150.94842529296875,217.49874877929688,1.0,133.58277893066406,214.89805603027344,1.0,202.96136474609375,220.2170867919922,1.0,216.02932739257812,222.89051818847656,1.0,184.873291015625,251.64695739746094,1.0,144.41094970703125,263.6378479003906,1.0,210.3936767578125,266.8973388671875,1.0
60,183.07540893554688,199.7869873046875,1.0,186.6590576171875,230.0328826904297,1.0,152.4444580078125,217.68341064453125,1.0,134.9875030517578,215.1715087890625,1.0,203.52490234375,220.56590270996094,1.0,216.4904022216797,222.7591094970703,1.0,186.341796875,252.0078887939453,1.0,146.71542358398438,263.9397277832031,1.0,211.0900421142578,267.2912902832031,1.0
61,183.82421875,199.5066680908203,1.0,187.4978485107422,230.56956481933594,1.0,153.1162109375,217.765625,1.0,135.4159698486328,215.38815307617188,1.0,204.1179656982422,220.6140899658203,1.0,216.92718505859375,223.0821075439453,1.0,187.12411499023438,252.8752899169922,1.0,147.62974548339844,263.71197509765625,1.0,212.39968872070312,267.7470397949219,1.0
62,184.46701049804688,199.48263549804688,1.0,188.2157440185547,230.6851348876953,1.0,153.2614288330078,217.9147491455078,1.0,135.71957397460938,215.42098999023438,1.0,204.46702575683594,220.74508666992188,1.0,217.38868713378906,223.73704528808594,1.0,188.01260375976562,252.7454071044922,1.0,148.1500701904297,263.6858825683594,1.0,213.0293731689453,268.03167724609375,1.0
63,185.5240020751953,199.6213836669922,1.0,189.3992462158203,230.27642822265625,1.0,154.0102996826172,217.76528930664062,1.0,136.3090057373047,215.33364868164062,1.0,205.13291931152344,221.22000122070312,1.0,217.94346618652344,224.42718505859375,1.0,188.82630920410156,253.11305236816406,1.0,148.4876708984375,263.7523498535156,1.0,213.3007354736328,268.6539001464844,1.0
64,186.79432678222656,199.66831970214844,1.0,190.89913940429688,230.0673065185547,1.0,155.26841735839844,217.11061096191406,1.0,137.44619750976562,214.8223114013672,1.0,205.80714416503906,221.49061584472656,1.0,218.55746459960938,224.7915802001953,1.0,189.42076110839844,253.52883911132812,1.0,149.1571044921875,263.4549865722656,1.0,214.17124938964844,268.8143005371094,1.0
65,187.1262664794922,199.99435424804688,1.0,192.0368194580078,230.45071411132812,1.0,156.16603088378906,216.67257690429688,1.0,139.4138641357422,214.14732360839844,1.0,206.31301879882812,221.72532653808594,1.0,219.41336059570312,225.09371948242188,1.0,190.19366455078125,253.7380828857422,1.0,150.21124267578125,263.197021484375,1.0,214.4380340576172,269.382568359375,1.0
66,188.68545532226562,200.12442016601562,1.0,193.30783081054688,230.6644744873047,1.0,156.8661651611328,216.7423095703125,1.0,139.6519012451172,214.1226348876953,1.0,208.10028076171875,222.72593688964844,1.0,220.8189239501953,226.26014709472656,1.0,191.31809997558594,254.02764892578125,1.0,150.9664306640625,263.629150390625,1.0,215.3928985595703,269.5984191894531,1.0
67,190.3272705078125,200.77938842773438,1.0,194.05125427246094,230.99574279785156,1.0,157.3522491455078,216.68113708496094,1.0,139.59457397460938,213.83567810058594,1.0,208.72947692871094,222.90182495117188,1.0,221.83226013183594,226.44610595703125,1.0,191.56930541992188,254.0587615966797,1.0,150.8621063232422,263.5020446777344,1.0,215.33389282226562,270.06072998046875,1.0
