scorer,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000
11,224.1217498779297,226.45668029785156,1.0,225.0384521484375,251.82212829589844,1.0,191.6731719970703,235.88003540039062,1.0,176.46847534179688,231.03819274902344,1.0,237.7128448486328,245.8097686767578,1.0,247.1042938232422,247.95523071289062,1.0,222.7998809814453,269.0787658691406,1.0,179.76580810546875,279.82196044921875,1.0,239.30120849609375,286.0120849609375,0.999998927116394
12,224.4650115966797,226.46304321289062,1.0,225.46336364746094,251.75111389160156,1.0,192.29251098632812,235.9171142578125,1.0,176.69406127929688,231.67359924316406,1.0,237.90135192871094,245.8077850341797,1.0,247.16729736328125,247.68634033203125,1.0,223.3277587890625,269.0121765136719,1.0,179.9144287109375,279.67138671875,1.0,239.4070587158203,286.3372802734375,0.9999988079071045
13,224.46429443359375,226.41522216796875,1.0,225.5575714111328,251.9600372314453,1.0,192.13665771484375,235.93394470214844,1.0,176.59011840820312,231.5977783203125,1.0,237.83944702148438,245.80235290527344,1.0,247.28225708007812,247.92417907714844,1.0,223.5801544189453,268.7782897949219,1.0,179.6667938232422,279.75567626953125,1.0,239.40733337402344,286.5285339355469,0.9999986886978149
14,224.91712951660156,226.58929443359375,1.0,225.8319549560547,251.86431884765625,1.0,192.3609161376953,235.90286254882812,1.0,176.88011169433594,231.4947967529297,1.0,238.14605712890625,245.82135009765625,1.0,247.5034637451172,248.14120483398438,1.0,223.95761108398438,268.71026611328125,1.0,180.07546997070312,279.7253112792969,1.0,239.30575561523438,286.59552001953125,0.9999986886978149
15,224.834228515625,226.4473419189453,1.0,225.80490112304688,251.90843200683594,1.0,192.13734436035156,235.78228759765625,1.0,176.63929748535156,231.45298767089844,1.0,238.0692596435547,245.77520751953125,1.0,247.56700134277344,248.39427185058594,1.0,223.84127807617188,268.81207275390625,1.0,179.966796875,279.6781005859375,1.0,239.42552185058594,286.5552062988281,0.9999990463256836
16,224.72940063476562,226.53848266601562,1.0,225.66261291503906,251.6599884033203,1.0,192.07476806640625,235.80645751953125,1.0,176.52935791015625,231.4278564453125,1.0,238.14666748046875,245.81661987304688,1.0,247.72610473632812,248.5452880859375,1.0,223.68991088867188,268.5771484375,1.0,180.04261779785156,279.9273681640625,1.0,239.47825622558594,286.57421875,0.9999995231628418
17,224.63035583496094,226.34512329101562,1.0,225.590576171875,251.4698028564453,1.0,191.89883422851562,235.77915954589844,1.0,176.48529052734375,231.39175415039062,1.0,238.19454956054688,245.85491943359375,1.0,248.02122497558594,249.1146697998047,1.0,223.50942993164062,268.30963134765625,1.0,179.96917724609375,279.869873046875,1.0,239.59310913085938,286.41864013671875,0.9999997615814209
18,224.44058227539062,226.31593322753906,1.0,225.56324768066406,251.42471313476562,1.0,191.9003143310547,235.81997680664062,1.0,176.4710235595703,231.47567749023438,1.0,238.16156005859375,245.87722778320312,1.0,247.9892120361328,248.97967529296875,1.0,223.42764282226562,268.3310241699219,1.0,180.0330047607422,279.924072265625,1.0,239.51904296875,286.4070129394531,0.9999997615814209
19,224.51699829101562,226.27984619140625,1.0,225.38282775878906,251.55130004882812,1.0,191.94557189941406,235.85484313964844,1.0,176.33096313476562,231.61126708984375,1.0,238.04180908203125,245.9488983154297,1.0,247.91043090820312,248.98638916015625,1.0,223.48614501953125,268.3356018066406,1.0,180.05145263671875,279.94036865234375,1.0,239.45828247070312,286.6195068359375,0.9999996423721313
20,224.351806640625,226.26766967773438,1.0,225.40045166015625,251.59666442871094,1.0,191.86154174804688,235.96932983398438,1.0,176.34959411621094,231.61671447753906,1.0,238.06478881835938,245.93359375,1.0,248.1324462890625,249.1792755126953,1.0,223.34320068359375,268.2665100097656,1.0,179.83062744140625,280.141845703125,1.0,239.52244567871094,286.70660400390625,0.9999995231628418
21,223.7721405029297,225.7624969482422,1.0,225.2381134033203,251.64234924316406,1.0,191.79571533203125,235.9775390625,1.0,176.29344177246094,231.50634765625,1.0,238.05816650390625,245.97767639160156,1.0,248.17251586914062,249.12245178222656,1.0,222.91140747070312,268.47344970703125,1.0,179.9486541748047,280.0971374511719,1.0,239.0538787841797,286.565673828125,0.999998927116394
22,223.77146911621094,225.72767639160156,1.0,225.2158660888672,251.58494567871094,1.0,191.69541931152344,235.90565490722656,1.0,176.07589721679688,231.24578857421875,1.0,238.03054809570312,246.0033416748047,1.0,248.20388793945312,249.22499084472656,1.0,222.74037170410156,268.49200439453125,1.0,179.84352111816406,280.195068359375,1.0,238.9948272705078,286.7987976074219,0.9999990463256836
23,223.37850952148438,225.78909301757812,1.0,224.8209991455078,251.56150817871094,1.0,191.45535278320312,236.1080780029297,1.0,176.11875915527344,231.38861083984375,1.0,237.90252685546875,246.0739288330078,1.0,248.17681884765625,249.3778839111328,1.0,222.2012176513672,268.5337219238281,1.0,179.66587829589844,280.142333984375,1.0,238.8686981201172,286.58306884765625,0.9999995231628418
24,223.3079833984375,225.75123596191406,1.0,225.08836364746094,251.80331420898438,1.0,191.1778106689453,235.97198486328125,1.0,175.70413208007812,231.42874145507812,1.0,237.8709716796875,245.99867248535156,1.0,248.25454711914062,249.3651123046875,1.0,222.32838439941406,268.98046875,1.0,179.65660095214844,280.19256591796875,1.0,238.87771606445312,286.49151611328125,0.9999997615814209
25,223.1295166015625,225.86827087402344,1.0,224.73947143554688,252.07391357421875,1.0,190.9918212890625,235.9285430908203,1.0,175.70848083496094,231.21324157714844,1.0,237.8308868408203,246.20079040527344,1.0,248.1121063232422,249.3036651611328,1.0,221.59759521484375,269.64434814453125,1.0,179.40634155273438,279.8414001464844,1.0,238.56568908691406,286.0660705566406,0.9999998807907104
26,223.16146850585938,225.6941375732422,1.0,224.69544982910156,252.01930236816406,1.0,190.90574645996094,235.95953369140625,1.0,175.53445434570312,231.222900390625,1.0,237.78013610839844,246.21725463867188,1.0,248.03924560546875,249.26388549804688,1.0,221.56166076660156,269.6767578125,1.0,179.38497924804688,279.9184875488281,1.0,238.3702850341797,286.3135070800781,0.9999998807907104
27,220.9088897705078,225.70004272460938,1.0,222.76678466796875,252.5753173828125,1.0,189.03656005859375,236.64187622070312,1.0,173.89569091796875,231.57608032226562,1.0,236.36019897460938,246.25814819335938,1.0,246.95310974121094,249.43600463867188,1.0,219.8585205078125,270.8546447753906,1.0,176.331787109375,280.1046142578125,1.0,237.79225158691406,285.518798828125,1.0
28,215.7849884033203,224.45068359375,1.0,216.22666931152344,252.1658935546875,1.0,184.86851501464844,237.16336059570312,1.0,169.9921417236328,232.09429931640625,1.0,232.60353088378906,245.74398803710938,1.0,245.0140380859375,248.40664672851562,1.0,213.28367614746094,270.4009704589844,1.0,172.7193603515625,279.9525451660156,1.0,233.36058044433594,285.077392578125,0.9999998807907104
29,214.38064575195312,224.52053833007812,1.0,214.4861297607422,252.79225158691406,1.0,183.39002990722656,237.60020446777344,1.0,168.2120361328125,232.156494140625,1.0,231.34945678710938,245.99232482910156,1.0,244.05848693847656,248.7717742919922,1.0,210.92391967773438,270.193115234375,1.0,171.84017944335938,280.23126220703125,1.0,231.35525512695312,285.9597473144531,1.0
30,213.64906311035156,224.22982788085938,1.0,213.91116333007812,253.17059326171875,1.0,182.89141845703125,237.4810333251953,1.0,167.70208740234375,232.14161682128906,1.0,230.82052612304688,245.89096069335938,1.0,243.6309051513672,248.89219665527344,1.0,210.86512756347656,270.0474853515625,1.0,171.21304321289062,280.42010498046875,1.0,231.62469482421875,286.26409912109375,1.0
31,213.36695861816406,224.40599060058594,1.0,213.55203247070312,253.25958251953125,1.0,182.4735565185547,237.7010955810547,1.0,167.7519989013672,232.2543182373047,1.0,230.62974548339844,246.069091796875,1.0,243.4496612548828,248.8367462158203,1.0,210.36773681640625,270.3138122558594,1.0,170.99240112304688,280.48797607421875,1.0,231.19601440429688,286.2076416015625,1.0
32,210.5846710205078,223.29495239257812,1.0,209.89776611328125,252.70225524902344,1.0,179.74884033203125,236.74546813964844,1.0,164.8779754638672,232.21755981445312,1.0,228.8251953125,245.3654022216797,1.0,241.78465270996094,247.3243408203125,1.0,206.84957885742188,271.9761657714844,1.0,168.43421936035156,280.98345947265625,1.0,228.9550018310547,285.70343017578125,1.0
33,208.1986846923828,221.79139709472656,1.0,205.3304901123047,252.03048706054688,1.0,176.99327087402344,235.50802612304688,1.0,162.65719604492188,231.65130615234375,1.0,225.4648895263672,244.95220947265625,1.0,238.5431365966797,245.647216796875,1.0,203.13723754882812,272.2041320800781,1.0,165.7289276123047,281.459716796875,1.0,225.32444763183594,285.5085754394531,1.0
34,205.765869140625,221.96287536621094,1.0,201.4180908203125,250.7659149169922,1.0,175.56582641601562,235.2933807373047,1.0,160.95614624023438,231.73780822753906,1.0,224.28500366210938,244.84088134765625,1.0,237.5843048095703,245.9446258544922,1.0,199.74000549316406,270.8369445800781,1.0,163.82437133789062,281.38623046875,1.0,224.01287841796875,285.17462158203125,1.0
35,205.00250244140625,221.98916625976562,1.0,200.46829223632812,251.175537109375,1.0,175.1967315673828,235.03787231445312,1.0,160.50738525390625,231.45848083496094,1.0,223.67202758789062,244.95425415039062,1.0,237.17849731445312,246.14041137695312,1.0,198.70236206054688,270.63592529296875,1.0,163.16815185546875,281.66900634765625,1.0,223.3589630126953,285.5484924316406,1.0
36,202.70925903320312,222.18128967285156,1.0,200.0513916015625,251.50704956054688,1.0,174.91815185546875,235.1431427001953,1.0,159.8043975830078,231.8279571533203,1.0,223.274169921875,244.63706970214844,1.0,237.25552368164062,246.2271270751953,1.0,198.14837646484375,270.64996337890625,1.0,162.17213439941406,281.5717468261719,1.0,222.5106658935547,285.8377380371094,1.0
37,202.33815002441406,222.11053466796875,1.0,199.26795959472656,251.63162231445312,1.0,174.51959228515625,234.99485778808594,1.0,159.22982788085938,231.9001922607422,1.0,222.68765258789062,244.58067321777344,1.0,236.7327117919922,246.32608032226562,1.0,196.94363403320312,271.0816650390625,1.0,160.65760803222656,281.6544494628906,1.0,221.03733825683594,285.6203308105469,1.0
38,201.600830078125,221.57611083984375,1.0,198.2123565673828,251.29296875,1.0,173.924072265625,235.1231231689453,1.0,158.992431640625,231.8623504638672,1.0,221.86770629882812,244.0113983154297,1.0,235.6719970703125,245.43463134765625,1.0,196.13800048828125,270.4359436035156,1.0,160.14816284179688,282.111572265625,1.0,219.87765502929688,285.8450012207031,1.0
39,201.0934295654297,221.14126586914062,1.0,197.5047149658203,251.1217498779297,1.0,173.31195068359375,235.25152587890625,1.0,158.60411071777344,231.81503295898438,1.0,221.2476043701172,243.84690856933594,1.0,235.3593292236328,245.1244354248047,1.0,195.5339813232422,269.9435729980469,1.0,159.20095825195312,281.49542236328125,1.0,219.9018096923828,285.6772155761719,1.0
40,201.06468200683594,220.94631958007812,1.0,197.11904907226562,250.79473876953125,1.0,173.4139404296875,235.0188446044922,1.0,158.18106079101562,231.82034301757812,1.0,221.13450622558594,243.36331176757812,1.0,235.0007781982422,245.18386840820312,1.0,195.19305419921875,269.4504089355469,1.0,158.91543579101562,281.19189453125,1.0,219.3560791015625,285.5751037597656,1.0
41,200.5985870361328,220.71421813964844,1.0,196.77015686035156,250.78628540039062,1.0,172.47267150878906,234.83775329589844,1.0,157.2204132080078,232.0073699951172,1.0,220.18136596679688,242.681884765625,1.0,234.46168518066406,244.80323791503906,1.0,194.585205078125,269.5238952636719,1.0,158.32638549804688,280.8607177734375,1.0,218.8157501220703,285.2249450683594,1.0
42,199.7415313720703,220.76498413085938,1.0,195.65089416503906,250.4999542236328,1.0,171.1440887451172,235.03282165527344,1.0,155.91651916503906,232.26039123535156,1.0,219.70167541503906,242.319091796875,1.0,233.84457397460938,244.84939575195312,1.0,193.57838439941406,268.49908447265625,1.0,157.73854064941406,281.0045166015625,1.0,217.5626678466797,284.9911804199219,1.0
43,199.07907104492188,220.29855346679688,1.0,194.2650146484375,250.40638732910156,1.0,170.38400268554688,234.73605346679688,1.0,155.08164978027344,232.1841583251953,1.0,219.27587890625,242.1465301513672,1.0,232.6227569580078,244.37957763671875,1.0,191.89755249023438,268.70709228515625,1.0,157.69735717773438,281.19317626953125,1.0,216.8670196533203,284.6206970214844,1.0
44,198.58714294433594,220.4001007080078,1.0,193.5355682373047,250.09056091308594,1.0,170.39794921875,234.71621704101562,1.0,154.77191162109375,232.3648223876953,1.0,219.20703125,241.51087951660156,1.0,232.6172637939453,244.468017578125,1.0,191.6241912841797,268.19451904296875,1.0,157.44552612304688,280.94573974609375,1.0,217.02130126953125,284.47869873046875,1.0
45,197.77883911132812,220.256591796875,1.0,193.6310577392578,249.5692138671875,1.0,170.05825805664062,234.592529296875,1.0,154.27154541015625,232.13365173339844,1.0,218.40353393554688,241.3248291015625,1.0,232.3426055908203,243.10630798339844,1.0,191.306640625,268.1656799316406,1.0,157.23458862304688,280.69354248046875,1.0,216.5468292236328,284.5033264160156,1.0
46,196.1802215576172,219.61318969726562,1.0,192.90135192871094,249.3756866455078,1.0,169.08279418945312,234.4992218017578,1.0,153.74588012695312,232.32421875,1.0,217.41587829589844,240.55886840820312,1.0,231.90650939941406,242.48558044433594,1.0,190.52957153320312,267.734619140625,1.0,156.75332641601562,280.43780517578125,1.0,216.2132110595703,284.2990417480469,1.0
47,195.55447387695312,219.59030151367188,1.0,191.97010803222656,248.67308044433594,1.0,169.09829711914062,234.72373962402344,1.0,153.22201538085938,231.55992126464844,1.0,216.9488983154297,240.42221069335938,1.0,231.85174560546875,242.30609130859375,1.0,190.09457397460938,266.76800537109375,1.0,156.619140625,280.8233642578125,1.0,215.49803161621094,284.0245361328125,1.0
48,195.11410522460938,219.35250854492188,1.0,191.16810607910156,248.70957946777344,1.0,168.51443481445312,234.80093383789062,1.0,152.8811492919922,231.600341796875,1.0,216.6156463623047,240.4452362060547,1.0,231.3954620361328,242.3640594482422,1.0,189.3604736328125,266.7880859375,1.0,156.38917541503906,280.62213134765625,1.0,214.86570739746094,283.9122314453125,1.0
49,194.8289794921875,218.91937255859375,1.0,191.06390380859375,248.5360870361328,1.0,168.05166625976562,234.93853759765625,1.0,152.36802673339844,231.57106018066406,1.0,216.2734375,240.27108764648438,1.0,231.32217407226562,242.2963104248047,1.0,189.29620361328125,266.6715393066406,1.0,156.2656707763672,280.6052551269531,1.0,214.5577392578125,284.04693603515625,1.0
50,193.72003173828125,218.71543884277344,1.0,190.6126251220703,248.29736328125,1.0,167.16656494140625,234.64601135253906,1.0,151.46974182128906,231.81752014160156,1.0,215.2960968017578,239.7316436767578,1.0,230.2073516845703,241.10028076171875,1.0,189.02792358398438,266.5048828125,1.0,155.63699340820312,280.57806396484375,1.0,214.80218505859375,283.66094970703125,1.0
51,191.8122100830078,217.92364501953125,1.0,189.35556030273438,248.02549743652344,1.0,165.22506713867188,234.57778930664062,1.0,151.10842895507812,231.68324279785156,1.0,214.33372497558594,239.22198486328125,1.0,229.55812072753906,240.36917114257812,1.0,188.2914581298828,266.51788330078125,1.0,155.3939971923828,280.9643249511719,1.0,214.20242309570312,283.36865234375,1.0
52,191.25625610351562,217.77667236328125,1.0,189.13661193847656,248.06077575683594,1.0,164.7984161376953,234.48550415039062,1.0,150.71556091308594,231.81112670898438,1.0,213.845458984375,239.35032653808594,1.0,228.86215209960938,240.34988403320312,1.0,188.11093139648438,266.9634094238281,1.0,155.27658081054688,281.14599609375,1.0,213.74545288085938,283.33587646484375,1.0
53,191.03465270996094,217.6419219970703,1.0,188.1934814453125,247.72879028320312,1.0,164.669677734375,234.53834533691406,1.0,150.17813110351562,231.93487548828125,1.0,213.6031036376953,239.24285888671875,1.0,228.7557373046875,240.3047332763672,1.0,187.19454956054688,265.75640869140625,1.0,154.851806640625,280.8882751464844,1.0,213.5670623779297,283.1207580566406,1.0
54,191.16294860839844,217.7550506591797,1.0,188.1357879638672,247.94505310058594,1.0,164.31436157226562,234.41903686523438,1.0,149.9597930908203,232.0701446533203,1.0,213.61544799804688,239.19525146484375,1.0,228.6939697265625,240.3792724609375,1.0,187.1784210205078,265.6805419921875,1.0,154.7645263671875,281.155029296875,1.0,213.7239227294922,283.10296630859375,1.0
55,190.6739501953125,217.99191284179688,1.0,188.0769500732422,247.3965606689453,1.0,164.08786010742188,234.79092407226562,1.0,149.24586486816406,232.34942626953125,1.0,213.29119873046875,239.3314666748047,1.0,228.5170135498047,240.2821807861328,1.0,187.0107879638672,265.70477294921875,1.0,154.65855407714844,281.2914733886719,1.0,213.5155792236328,282.9922790527344,1.0
56,190.1178436279297,218.4158172607422,1.0,187.74508666992188,247.7159881591797,1.0,163.9638671875,234.70460510253906,1.0,149.24624633789062,232.54913330078125,1.0,213.15631103515625,239.3187255859375,1.0,227.9844207763672,240.63687133789062,1.0,186.4296875,266.376708984375,1.0,154.06561279296875,281.26983642578125,1.0,213.41392517089844,282.6697692871094,1.0
57,189.554443359375,218.59164428710938,1.0,186.90675354003906,247.52243041992188,1.0,163.0003204345703,234.7918243408203,1.0,148.9705352783203,233.3775177001953,1.0,213.29464721679688,239.13800048828125,1.0,227.11956787109375,240.21493530273438,1.0,185.98709106445312,266.37347412109375,1.0,153.4126739501953,281.7401123046875,1.0,212.78738403320312,282.715087890625,1.0
58,189.32582092285156,218.785888671875,1.0,186.26097106933594,247.8285675048828,1.0,162.77572631835938,235.022705078125,1.0,148.39035034179688,233.1826934814453,1.0,212.85655212402344,239.3120880126953,1.0,227.0478973388672,240.31385803222656,1.0,185.13339233398438,265.9060974121094,1.0,153.0881805419922,281.5123596191406,1.0,212.44537353515625,282.68634033203125,1.0
59,189.0325927734375,218.71142578125,1.0,185.87896728515625,247.88272094726562,1.0,162.66836547851562,235.08575439453125,1.0,148.19480895996094,233.42288208007812,1.0,212.69789123535156,239.3195343017578,1.0,227.09996032714844,240.26303100585938,1.0,184.87815856933594,265.7349853515625,1.0,153.22508239746094,281.56060791015625,1.0,212.25125122070312,282.5801086425781,1.0
60,188.27586364746094,218.8139190673828,1.0,185.46080017089844,247.89537048339844,1.0,162.2533416748047,235.00100708007812,1.0,147.9739532470703,233.3925323486328,1.0,212.65512084960938,239.22471618652344,1.0,226.92262268066406,240.09341430664062,1.0,184.6328582763672,266.16656494140625,1.0,152.97682189941406,281.7694091796875,1.0,212.28030395507812,282.68414306640625,1.0
61,188.33895874023438,218.72869873046875,1.0,185.19207763671875,247.91360473632812,1.0,162.1908721923828,235.12371826171875,1.0,147.7760009765625,233.44412231445312,1.0,212.76300048828125,239.2364959716797,1.0,227.03448486328125,240.0421905517578,1.0,184.4586181640625,266.144775390625,1.0,153.16738891601562,281.81219482421875,1.0,212.23870849609375,282.7922058105469,1.0
62,188.2177276611328,218.83538818359375,1.0,185.17877197265625,248.0082244873047,1.0,162.30262756347656,235.0778045654297,1.0,147.69761657714844,233.4132080078125,1.0,212.56224060058594,239.3400421142578,1.0,226.78878784179688,240.02618408203125,1.0,184.46913146972656,266.040283203125,1.0,153.05181884765625,281.7513732910156,1.0,212.2376708984375,282.7273254394531,1.0
63,188.2152862548828,218.7852020263672,1.0,185.0134735107422,247.98361206054688,1.0,162.16067504882812,235.07666015625,1.0,147.59442138671875,233.2467041015625,1.0,212.53347778320312,239.3714141845703,1.0,226.7626190185547,240.1658172607422,1.0,184.45278930664062,265.8377685546875,1.0,153.0235137939453,281.73486328125,1.0,212.3634033203125,282.623779296875,1.0
64,188.55093383789062,218.6342315673828,1.0,185.07675170898438,248.0930633544922,1.0,162.1929473876953,235.0597686767578,1.0,147.71038818359375,233.31314086914062,1.0,212.51182556152344,239.36647033691406,1.0,226.72642517089844,240.22894287109375,1.0,184.45852661132812,265.9610595703125,1.0,153.0776824951172,281.8240966796875,1.0,212.4111785888672,282.7138366699219,1.0
65,188.30897521972656,218.45498657226562,1.0,185.1944122314453,248.03805541992188,1.0,162.02462768554688,234.94281005859375,1.0,147.80677795410156,233.27027893066406,1.0,211.97898864746094,239.23379516601562,1.0,226.5183868408203,240.04310607910156,1.0,184.59078979492188,266.0426330566406,1.0,153.21206665039062,281.8376159667969,1.0,212.51170349121094,282.6136474609375,1.0
66,188.1584014892578,218.58908081054688,1.0,185.2490997314453,247.72341918945312,1.0,161.86216735839844,235.01235961914062,1.0,147.73623657226562,233.27699279785156,1.0,211.73455810546875,239.15956115722656,1.0,226.43438720703125,239.9442901611328,1.0,184.6486358642578,266.00811767578125,1.0,153.1741180419922,281.8973693847656,1.0,212.49453735351562,282.58935546875,1.0
