scorer,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000
11,190.7484893798828,209.7278289794922,1.0,192.16685485839844,242.7634735107422,1.0,159.13763427734375,228.451904296875,1.0,144.01512145996094,227.06948852539062,1.0,210.746337890625,230.875244140625,1.0,223.53448486328125,229.8170928955078,1.0,193.6320343017578,261.5980224609375,1.0,151.8112335205078,274.2849426269531,1.0,217.88133239746094,277.20013427734375,1.0
12,189.3185577392578,209.44261169433594,1.0,190.92498779296875,242.18930053710938,1.0,158.2052001953125,227.78958129882812,1.0,143.1594696044922,226.7306671142578,1.0,209.36822509765625,230.47903442382812,1.0,222.5773468017578,229.61404418945312,1.0,192.4894256591797,261.5314636230469,1.0,150.63365173339844,274.2688903808594,1.0,216.75067138671875,277.036865234375,1.0
13,188.67713928222656,208.9549102783203,1.0,189.97216796875,242.16885375976562,1.0,157.54469299316406,227.35012817382812,1.0,141.82513427734375,226.4568328857422,1.0,208.91021728515625,229.92218017578125,1.0,222.20236206054688,229.26881408691406,1.0,191.54669189453125,261.2253723144531,1.0,149.7064208984375,274.0699768066406,1.0,216.31414794921875,276.5856018066406,1.0
14,187.75003051757812,208.38014221191406,1.0,188.8911590576172,242.02294921875,1.0,157.04049682617188,227.10513305664062,1.0,141.0283203125,226.5084228515625,1.0,208.3780059814453,229.35264587402344,1.0,221.57269287109375,228.7285919189453,1.0,190.59364318847656,260.52606201171875,1.0,149.12461853027344,274.0658264160156,1.0,215.6226348876953,276.3217468261719,1.0
15,187.36508178710938,208.0931854248047,1.0,188.59420776367188,241.90806579589844,1.0,156.7933807373047,226.92176818847656,1.0,140.88023376464844,226.25376892089844,1.0,208.30528259277344,229.19688415527344,1.0,221.630126953125,228.76181030273438,1.0,190.2229461669922,260.3381652832031,1.0,148.8338165283203,273.7738342285156,1.0,215.27012634277344,276.0918884277344,1.0
16,187.0697021484375,208.0955047607422,1.0,188.26870727539062,241.42636108398438,1.0,156.56105041503906,226.82659912109375,1.0,140.77410888671875,226.39208984375,1.0,208.02755737304688,228.95484924316406,1.0,222.05960083007812,228.16676330566406,1.0,190.0283660888672,260.1156005859375,1.0,148.5865020751953,273.6883544921875,1.0,214.80870056152344,276.0520324707031,1.0
17,186.2970733642578,208.24037170410156,1.0,187.61727905273438,241.51394653320312,1.0,156.131591796875,226.91485595703125,1.0,140.44461059570312,226.37001037597656,1.0,207.83856201171875,229.00057983398438,1.0,222.055419921875,227.72164916992188,1.0,189.2216796875,259.3395080566406,1.0,148.44091796875,273.8933410644531,1.0,214.2866973876953,275.75823974609375,1.0
18,185.8892059326172,207.81265258789062,0.9999998807907104,186.69796752929688,241.53829956054688,1.0,155.68719482421875,226.70018005371094,1.0,139.63514709472656,226.4911346435547,1.0,207.4813232421875,228.58164978027344,1.0,221.87867736816406,227.23533630371094,1.0,188.1850128173828,259.4462890625,1.0,148.36106872558594,273.81817626953125,1.0,213.81715393066406,275.5641174316406,1.0
19,185.5106658935547,207.51101684570312,0.9999998807907104,186.4502716064453,241.46771240234375,1.0,155.48948669433594,226.50401306152344,1.0,139.0579071044922,226.37921142578125,1.0,207.16925048828125,228.3397216796875,1.0,221.58004760742188,226.95559692382812,1.0,187.76585388183594,259.3024597167969,1.0,147.98553466796875,273.5950622558594,1.0,213.5452423095703,275.4136047363281,1.0
20,185.33184814453125,207.6585693359375,0.9999998807907104,185.75711059570312,241.34384155273438,1.0,155.2733917236328,226.48460388183594,1.0,138.58636474609375,226.43804931640625,1.0,206.87501525878906,228.330322265625,1.0,221.1964874267578,226.89263916015625,1.0,186.84982299804688,259.1323547363281,1.0,147.71839904785156,273.46136474609375,1.0,213.23020935058594,275.2265625,1.0
21,183.76979064941406,206.90782165527344,0.9999998807907104,184.86949157714844,241.54737854003906,1.0,154.66488647460938,225.99913024902344,1.0,138.28079223632812,226.01637268066406,1.0,206.29273986816406,227.61367797851562,1.0,220.5533447265625,226.55474853515625,1.0,185.75384521484375,258.576171875,1.0,147.11328125,273.3603515625,1.0,212.6407012939453,274.9951171875,1.0
22,182.98947143554688,206.5267791748047,0.9999998807907104,184.0059356689453,240.91555786132812,1.0,153.71627807617188,226.2080078125,1.0,137.74099731445312,225.65711975097656,1.0,205.1395263671875,226.9791717529297,1.0,219.39004516601562,226.93206787109375,1.0,184.8861846923828,259.0571594238281,1.0,146.1991729736328,273.21466064453125,1.0,211.4836883544922,275.3023986816406,1.0
23,178.65008544921875,206.8944549560547,1.0,179.16656494140625,239.3992919921875,1.0,148.61898803710938,225.74508666992188,1.0,133.41139221191406,226.8383026123047,1.0,201.91656494140625,225.7393035888672,1.0,216.6173095703125,225.67718505859375,1.0,179.16612243652344,259.8652038574219,1.0,138.37664794921875,272.5292053222656,0.9999998807907104,207.1821746826172,274.60150146484375,1.0
24,160.6949920654297,205.32066345214844,1.0,156.13339233398438,237.23281860351562,1.0,135.33963012695312,225.3291015625,1.0,122.7505111694336,227.77610778808594,1.0,187.7320556640625,223.60853576660156,1.0,204.11810302734375,222.5738067626953,1.0,154.0702667236328,257.3051452636719,1.0,121.16365814208984,269.57598876953125,0.9999995231628418,191.4215087890625,271.9562072753906,0.9999998807907104
25,149.39874267578125,203.45936584472656,1.0,142.82640075683594,235.7232666015625,1.0,127.25948333740234,224.4327392578125,1.0,115.4217529296875,228.988525390625,1.0,177.58799743652344,222.2221221923828,1.0,194.25448608398438,220.22727966308594,1.0,142.23434448242188,254.70535278320312,1.0,115.44268798828125,270.3713684082031,1.0,180.37399291992188,270.0854187011719,1.0
26,146.70030212402344,201.69309997558594,1.0,139.2350616455078,235.40077209472656,1.0,125.51287841796875,224.38526916503906,1.0,114.51710510253906,229.08404541015625,1.0,175.21128845214844,220.81668090820312,1.0,190.91650390625,219.88958740234375,1.0,138.30812072753906,254.84213256835938,1.0,112.75871276855469,269.7569580078125,1.0,176.9685821533203,269.4761657714844,1.0
27,145.627197265625,201.72659301757812,1.0,137.7108917236328,235.57362365722656,1.0,125.0162582397461,224.68341064453125,1.0,114.14811706542969,229.54515075683594,1.0,174.20997619628906,220.9979705810547,1.0,189.5711669921875,218.92945861816406,1.0,136.01834106445312,254.2691192626953,1.0,111.7352294921875,269.77630615234375,1.0,175.94969177246094,268.9532775878906,1.0
28,145.0951690673828,201.6788787841797,1.0,137.51242065429688,235.04139709472656,1.0,124.71696472167969,224.78919982910156,1.0,113.82971954345703,229.6607208251953,1.0,173.9823760986328,220.9017791748047,1.0,189.53663635253906,218.87713623046875,1.0,134.9667510986328,253.84097290039062,1.0,111.24246978759766,269.7149658203125,1.0,175.3509979248047,268.77301025390625,1.0
29,145.20396423339844,201.67527770996094,1.0,137.22193908691406,234.89161682128906,1.0,124.41264343261719,224.87222290039062,1.0,113.53685760498047,229.70980834960938,1.0,173.63613891601562,220.8716278076172,1.0,189.38023376464844,218.6776885986328,1.0,134.71099853515625,253.69895935058594,1.0,111.02716064453125,269.59832763671875,1.0,175.34632873535156,268.4458312988281,1.0
30,144.85337829589844,201.60598754882812,1.0,136.97601318359375,234.78529357910156,1.0,124.25601959228516,224.81919860839844,1.0,113.3971176147461,229.7180633544922,1.0,173.5367431640625,220.74989318847656,1.0,189.17970275878906,218.38992309570312,1.0,134.4248046875,253.67254638671875,1.0,110.73624420166016,269.4585266113281,1.0,175.30709838867188,268.3743591308594,1.0
31,144.69374084472656,201.51846313476562,1.0,136.9488525390625,234.77752685546875,1.0,124.23896026611328,224.81517028808594,1.0,113.36873626708984,229.72352600097656,1.0,173.57562255859375,220.7586669921875,1.0,189.1634521484375,218.38424682617188,1.0,134.37603759765625,253.6713409423828,1.0,110.72434997558594,269.43780517578125,1.0,175.29287719726562,268.39288330078125,1.0
32,144.6222381591797,201.45362854003906,1.0,136.95652770996094,234.76026916503906,1.0,124.26179504394531,224.78009033203125,1.0,113.38224792480469,229.72152709960938,1.0,173.57432556152344,220.7374725341797,1.0,189.1310272216797,218.2526397705078,1.0,134.3749237060547,253.67800903320312,1.0,110.7135009765625,269.4397277832031,1.0,175.31532287597656,268.41180419921875,1.0
33,144.84584045410156,201.4646759033203,1.0,136.90428161621094,234.65892028808594,1.0,124.2643051147461,224.88623046875,1.0,113.33753204345703,229.78675842285156,1.0,173.4258270263672,220.82998657226562,1.0,189.04464721679688,218.22015380859375,1.0,134.33352661132812,253.77871704101562,1.0,110.78887939453125,269.63330078125,1.0,175.68641662597656,268.3515625,1.0
34,144.88287353515625,201.39015197753906,1.0,136.95628356933594,234.56951904296875,1.0,124.31105041503906,224.9508056640625,1.0,113.33958435058594,229.9031219482422,1.0,173.43960571289062,220.6857452392578,1.0,189.11334228515625,218.26873779296875,1.0,134.37416076660156,253.84449768066406,1.0,110.88140869140625,269.6894836425781,1.0,175.68394470214844,268.4540710449219,1.0
35,144.71913146972656,201.60733032226562,1.0,136.88722229003906,234.6468963623047,1.0,124.2419662475586,225.0764617919922,1.0,113.29410552978516,229.96153259277344,1.0,173.46463012695312,220.61495971679688,1.0,189.1132049560547,218.28631591796875,1.0,134.310546875,253.9192352294922,1.0,110.85952758789062,269.7232666015625,1.0,175.77113342285156,268.4481201171875,1.0
36,144.5683135986328,201.7369842529297,1.0,136.91131591796875,234.6913604736328,1.0,124.33637237548828,225.2930450439453,1.0,113.27052307128906,229.8942108154297,1.0,173.40122985839844,220.7310791015625,1.0,189.02870178222656,218.33226013183594,1.0,134.3859405517578,253.97296142578125,1.0,110.99102783203125,269.71282958984375,1.0,175.66001892089844,268.6177978515625,1.0
37,144.31687927246094,201.7806854248047,1.0,136.9196014404297,234.69923400878906,1.0,124.32769012451172,225.402587890625,1.0,113.24925231933594,230.14984130859375,1.0,173.43362426757812,220.7626190185547,1.0,189.0635528564453,218.36160278320312,1.0,134.3489990234375,254.10177612304688,1.0,110.9958724975586,269.79302978515625,1.0,175.63278198242188,268.5768737792969,1.0
38,144.4708709716797,201.86383056640625,1.0,137.09234619140625,234.66253662109375,1.0,124.35447692871094,225.39169311523438,1.0,113.26892852783203,230.2930450439453,1.0,173.4435272216797,220.83006286621094,1.0,189.1360626220703,218.39794921875,1.0,134.45826721191406,254.05862426757812,1.0,111.16773986816406,269.7695617675781,1.0,175.7213134765625,268.5266418457031,1.0
39,144.55184936523438,201.867919921875,1.0,137.2387237548828,234.69776916503906,1.0,124.41268920898438,225.39422607421875,1.0,113.3199691772461,230.3554229736328,1.0,173.5006561279297,220.81483459472656,1.0,189.17002868652344,218.26837158203125,1.0,134.5857391357422,254.1446990966797,1.0,111.24761962890625,269.8728942871094,1.0,176.11463928222656,268.43548583984375,1.0
40,144.53659057617188,201.8087921142578,1.0,137.29635620117188,234.71954345703125,1.0,124.3439712524414,225.32936096191406,1.0,113.31423950195312,230.35267639160156,1.0,173.5172119140625,220.7893829345703,1.0,189.20960998535156,218.1942596435547,1.0,134.7496337890625,254.21768188476562,1.0,111.37216186523438,269.8693542480469,1.0,176.35614013671875,268.45709228515625,1.0
41,144.58895874023438,201.78250122070312,1.0,137.44664001464844,234.7979736328125,1.0,124.43180847167969,225.2867431640625,1.0,113.33468627929688,230.22218322753906,1.0,173.5702667236328,220.6272735595703,1.0,189.21873474121094,217.82754516601562,1.0,135.08554077148438,254.11953735351562,1.0,111.28264617919922,269.84112548828125,1.0,176.63755798339844,268.2675476074219,1.0
42,144.67349243164062,201.742919921875,1.0,137.59317016601562,234.85153198242188,1.0,124.47085571289062,225.23817443847656,1.0,113.37789154052734,230.15283203125,1.0,173.65487670898438,220.47775268554688,1.0,189.42706298828125,217.49769592285156,1.0,135.35763549804688,254.1054229736328,1.0,111.44442749023438,269.8321533203125,1.0,176.87599182128906,268.1352844238281,1.0
43,144.76463317871094,201.8367462158203,1.0,137.95155334472656,234.8295135498047,1.0,124.41373443603516,225.2149658203125,1.0,113.30918884277344,230.08811950683594,1.0,173.78631591796875,220.42855834960938,1.0,189.62669372558594,217.5380096435547,1.0,136.1237030029297,254.1643524169922,1.0,111.78983306884766,269.7523498535156,1.0,176.91983032226562,268.0308532714844,1.0
44,145.00502014160156,201.83006286621094,1.0,138.22293090820312,234.74838256835938,1.0,124.51567840576172,225.26585388183594,1.0,113.41925811767578,229.99105834960938,1.0,173.8837432861328,220.42958068847656,1.0,189.83218383789062,217.51805114746094,1.0,136.59474182128906,254.07322692871094,1.0,112.0029525756836,269.7244567871094,1.0,176.98118591308594,267.9996032714844,1.0
45,145.0391387939453,201.5008087158203,1.0,138.13809204101562,234.4752655029297,1.0,124.39368438720703,225.142333984375,1.0,113.35330963134766,229.99462890625,1.0,173.93167114257812,220.30120849609375,1.0,189.7732696533203,217.5525360107422,1.0,136.46444702148438,253.6970977783203,1.0,112.31675720214844,269.76641845703125,1.0,177.2797088623047,267.8454284667969,1.0
46,145.03948974609375,201.3767547607422,1.0,138.37112426757812,234.1798553466797,1.0,124.4296875,225.1282196044922,1.0,113.36096954345703,230.19061279296875,1.0,174.03958129882812,220.1656951904297,1.0,189.88377380371094,217.62640380859375,1.0,136.6525115966797,253.6700897216797,1.0,112.35572814941406,269.72991943359375,1.0,177.3494110107422,267.84014892578125,1.0
47,144.96710205078125,201.38644409179688,1.0,138.49070739746094,234.13839721679688,1.0,124.52642822265625,224.99734497070312,1.0,113.51296997070312,230.28428649902344,1.0,174.02383422851562,220.13739013671875,1.0,189.87527465820312,217.65122985839844,1.0,136.74118041992188,253.78175354003906,1.0,112.46005249023438,269.6344909667969,1.0,177.3844451904297,267.80047607421875,1.0
48,144.94647216796875,201.3153533935547,1.0,138.69296264648438,234.1681365966797,1.0,124.68743133544922,224.93923950195312,1.0,113.5772705078125,230.36668395996094,1.0,174.3041229248047,220.08851623535156,1.0,189.91998291015625,217.6446533203125,1.0,136.9374542236328,253.86961364746094,1.0,112.6148910522461,269.6490478515625,1.0,177.49172973632812,267.74609375,1.0
49,144.84109497070312,201.2915802001953,1.0,138.5965118408203,234.24362182617188,1.0,124.85218811035156,224.92129516601562,1.0,113.67748260498047,230.24728393554688,1.0,174.24563598632812,220.1016387939453,1.0,189.89031982421875,217.5939178466797,1.0,136.8409881591797,253.79263305664062,1.0,112.70999908447266,269.7633056640625,1.0,177.58607482910156,267.6194763183594,1.0
50,144.9437255859375,201.3283233642578,1.0,138.61090087890625,234.21295166015625,1.0,124.86747741699219,224.83718872070312,1.0,113.69161987304688,230.22543334960938,1.0,174.23309326171875,219.9820098876953,1.0,189.84877014160156,217.60748291015625,1.0,136.88624572753906,253.82308959960938,1.0,112.80364227294922,269.86151123046875,1.0,177.62753295898438,267.6248779296875,1.0
51,144.90408325195312,201.28944396972656,1.0,138.56092834472656,234.33091735839844,1.0,124.84312438964844,224.8409423828125,1.0,113.73124694824219,230.1533660888672,1.0,174.2363739013672,220.01734924316406,1.0,189.87315368652344,217.5175018310547,1.0,137.0303497314453,253.90672302246094,1.0,112.76070404052734,269.7920837402344,1.0,177.58563232421875,267.641357421875,1.0
52,144.4844207763672,201.55178833007812,1.0,138.57496643066406,234.31707763671875,1.0,124.84834289550781,224.8123321533203,1.0,113.77950286865234,230.2353515625,1.0,174.13320922851562,219.923828125,1.0,189.8041229248047,217.5106201171875,1.0,137.03350830078125,253.9279327392578,1.0,112.78276062011719,269.8410339355469,1.0,177.61767578125,267.6086120605469,1.0
53,144.6292266845703,201.6326446533203,1.0,138.64828491210938,234.2232666015625,1.0,124.78079223632812,224.7430877685547,1.0,113.76488494873047,230.07786560058594,1.0,174.25457763671875,219.8635711669922,1.0,189.9586181640625,217.49127197265625,1.0,137.20619201660156,253.86473083496094,1.0,112.4769058227539,269.6129150390625,1.0,177.74801635742188,267.52203369140625,1.0
54,144.6541748046875,201.2144317626953,1.0,138.698974609375,234.09719848632812,1.0,124.7382583618164,224.82838439941406,1.0,113.66944885253906,230.14451599121094,1.0,174.14344787597656,219.810546875,1.0,189.99267578125,217.48446655273438,1.0,137.2390594482422,253.82498168945312,1.0,112.5269546508789,269.6930847167969,1.0,177.82553100585938,267.43939208984375,1.0
55,144.63604736328125,201.17483520507812,1.0,138.7114715576172,234.01370239257812,1.0,124.76958465576172,224.6817626953125,1.0,113.63085174560547,229.953857421875,1.0,174.1775665283203,219.79458618164062,1.0,190.02255249023438,217.430419921875,1.0,137.30152893066406,253.7354736328125,1.0,112.4922866821289,269.66851806640625,1.0,177.8555450439453,267.313232421875,1.0
56,144.68800354003906,201.27841186523438,1.0,138.7966766357422,233.9458465576172,1.0,124.72465515136719,224.7675323486328,1.0,113.58770751953125,230.06820678710938,1.0,174.29249572753906,219.73704528808594,1.0,190.10206604003906,217.47970581054688,1.0,137.38412475585938,253.67745971679688,1.0,112.5365219116211,269.68988037109375,1.0,177.9901885986328,267.26361083984375,1.0
57,144.7574920654297,201.2332000732422,1.0,138.7657928466797,233.92356872558594,1.0,124.70616912841797,224.72772216796875,1.0,113.58216857910156,230.0138702392578,1.0,174.26287841796875,219.74053955078125,1.0,190.03396606445312,217.47006225585938,1.0,137.34506225585938,253.50802612304688,1.0,112.37220764160156,269.49664306640625,1.0,177.8938751220703,267.27838134765625,1.0
58,144.8450927734375,201.29055786132812,1.0,138.7822723388672,233.94992065429688,1.0,124.64431762695312,224.74185180664062,1.0,113.53582000732422,230.03329467773438,1.0,174.30157470703125,219.68716430664062,1.0,190.03944396972656,217.42274475097656,1.0,137.38296508789062,253.47080993652344,1.0,112.37081909179688,269.5515441894531,1.0,177.95509338378906,267.26495361328125,1.0
59,144.7890625,201.29002380371094,1.0,138.86695861816406,233.88209533691406,1.0,124.61741638183594,224.80064392089844,1.0,113.49819946289062,230.08346557617188,1.0,174.30101013183594,219.63246154785156,1.0,190.04776000976562,217.4791259765625,1.0,137.51388549804688,253.35841369628906,1.0,112.39637756347656,269.5818176269531,1.0,177.94091796875,267.236572265625,1.0
60,144.84307861328125,201.2375946044922,1.0,138.89234924316406,233.90379333496094,1.0,124.61580657958984,224.9357452392578,1.0,113.4676513671875,230.40016174316406,1.0,174.35414123535156,219.67147827148438,1.0,190.118408203125,217.3137969970703,1.0,137.6784210205078,253.40354919433594,1.0,112.46527099609375,269.63775634765625,1.0,177.83245849609375,267.1451416015625,1.0
61,144.66175842285156,201.20753479003906,1.0,138.87130737304688,234.03016662597656,1.0,124.55264282226562,224.8848876953125,1.0,113.32047271728516,230.1330108642578,1.0,174.34771728515625,219.61825561523438,1.0,190.11203002929688,217.2482452392578,1.0,137.65353393554688,253.32725524902344,1.0,112.46241760253906,269.62469482421875,1.0,177.92623901367188,267.10198974609375,1.0
62,144.7290496826172,201.2904052734375,1.0,138.88623046875,233.9545440673828,1.0,124.4595947265625,224.8961639404297,1.0,113.23222351074219,230.04931640625,1.0,174.35696411132812,219.66802978515625,1.0,190.0949249267578,217.2415008544922,1.0,137.6536102294922,253.28224182128906,1.0,112.47734832763672,269.649658203125,1.0,177.94735717773438,267.1217346191406,1.0
63,144.64898681640625,201.4506378173828,1.0,138.95115661621094,233.98309326171875,1.0,124.548095703125,224.9582061767578,1.0,113.24401092529297,230.1806182861328,1.0,174.37420654296875,219.6580047607422,1.0,190.09202575683594,217.25949096679688,1.0,137.689697265625,253.1907958984375,1.0,112.50529479980469,269.6306457519531,1.0,178.2510223388672,267.1975402832031,1.0
64,144.87399291992188,201.3087615966797,1.0,138.8721923828125,233.82742309570312,1.0,124.44577026367188,224.96173095703125,1.0,113.195556640625,230.17373657226562,1.0,174.64230346679688,219.3436279296875,1.0,190.09323120117188,217.3404083251953,1.0,137.6288299560547,253.1670684814453,1.0,112.50415802001953,269.606689453125,1.0,178.32688903808594,267.10516357421875,1.0
65,144.77056884765625,201.32015991210938,1.0,139.01763916015625,233.4699249267578,1.0,124.65234375,224.97117614746094,1.0,113.1710433959961,230.18446350097656,1.0,174.408935546875,219.00103759765625,1.0,190.15087890625,216.94692993164062,1.0,137.6053466796875,252.73243713378906,1.0,112.5743637084961,269.513427734375,1.0,178.283447265625,266.7835388183594,1.0
66,144.8065643310547,201.23202514648438,1.0,138.98533630371094,233.12872314453125,1.0,124.6640625,225.00485229492188,1.0,113.18446350097656,230.23165893554688,1.0,174.45904541015625,218.91505432128906,1.0,190.21990966796875,216.95138549804688,1.0,137.42713928222656,252.30844116210938,1.0,112.5954360961914,269.24224853515625,1.0,178.14614868164062,266.8399353027344,1.0
