scorer,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000
bodyparts,Amount,Amount,Amount,Nose,Nose,Nose,Right eye,Right eye,Right eye,Right corner of eye,Right corner of eye,Right corner of eye,Left eye,Left eye,Left eye,Left corner of eye,Left corner of eye,Left corner of eye,Mouth,Mouth,Mouth,Right corner of mouth,Right corner of mouth,Right corner of mouth,Left corner of mouth,Left corner of mouth,Left corner of mouth
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,165.07131958007812,219.13771057128906,1.0,163.904541015625,235.8128204345703,1.0,141.6463165283203,241.19346618652344,1.0,129.31060791015625,245.84230041503906,1.0,192.9109344482422,236.192626953125,1.0,205.7005615234375,236.76406860351562,1.0,164.89784240722656,247.36605834960938,1.0,138.3234100341797,273.5577697753906,1.0,198.35560607910156,266.4881591796875,1.0
1,165.0308380126953,219.04957580566406,1.0,164.12281799316406,236.0266571044922,1.0,141.5299835205078,241.17669677734375,1.0,129.05645751953125,245.77883911132812,1.0,192.65652465820312,236.0889129638672,1.0,205.73251342773438,236.71908569335938,1.0,165.00091552734375,247.432373046875,1.0,138.28085327148438,273.5083923339844,1.0,198.19064331054688,266.5476989746094,1.0
2,165.03009033203125,218.9359130859375,1.0,163.97596740722656,236.06028747558594,1.0,141.47134399414062,241.28712463378906,1.0,129.08502197265625,245.72154235839844,1.0,192.9928436279297,236.14527893066406,1.0,205.93545532226562,236.96109008789062,1.0,164.9306640625,247.51148986816406,1.0,138.1162109375,273.3854675292969,1.0,198.08633422851562,266.8573913574219,1.0
3,165.03610229492188,218.97476196289062,1.0,163.8931884765625,236.08448791503906,1.0,141.323486328125,241.45022583007812,1.0,128.8521270751953,245.98422241210938,1.0,192.90591430664062,236.12704467773438,1.0,206.03846740722656,236.970703125,1.0,164.8358612060547,247.5604248046875,1.0,138.10287475585938,273.2896423339844,1.0,198.08535766601562,266.9457092285156,1.0
4,165.01194763183594,218.97415161132812,1.0,163.8477020263672,236.09938049316406,1.0,141.10934448242188,241.68740844726562,1.0,128.54522705078125,246.15672302246094,1.0,193.14112854003906,236.23001098632812,1.0,206.12767028808594,236.9666290283203,1.0,164.80288696289062,247.57626342773438,1.0,137.9647979736328,272.8343811035156,1.0,198.04815673828125,266.9936828613281,1.0
5,165.07211303710938,218.88638305664062,1.0,163.80711364746094,236.0029754638672,1.0,141.27517700195312,241.5542755126953,1.0,128.68756103515625,246.1661834716797,1.0,193.13294982910156,236.20753479003906,1.0,206.08111572265625,236.9417724609375,1.0,164.74380493164062,247.5720977783203,1.0,137.9887237548828,273.0278015136719,1.0,198.04502868652344,266.9404296875,1.0
6,165.22482299804688,218.8090362548828,1.0,163.84727478027344,235.9417266845703,1.0,141.08042907714844,241.4464874267578,1.0,128.50868225097656,246.23777770996094,1.0,192.9585723876953,236.1737823486328,1.0,206.21755981445312,237.03977966308594,1.0,164.78713989257812,247.4919891357422,1.0,138.09715270996094,273.1654052734375,1.0,198.0793914794922,266.95849609375,1.0
7,165.22218322753906,218.82521057128906,1.0,163.79388427734375,236.113037109375,1.0,141.32334899902344,241.4661865234375,1.0,128.831298828125,246.03616333007812,1.0,192.94308471679688,236.20059204101562,1.0,206.14193725585938,237.12185668945312,1.0,164.71458435058594,247.63714599609375,1.0,138.07305908203125,273.0664978027344,1.0,198.04344177246094,267.05126953125,1.0
8,165.18817138671875,218.8513641357422,1.0,163.7587890625,236.05862426757812,1.0,141.32888793945312,241.41221618652344,1.0,128.668212890625,246.1665802001953,1.0,192.986328125,236.17391967773438,1.0,206.08900451660156,237.18858337402344,1.0,164.7173309326172,247.6381072998047,1.0,138.0023651123047,272.8041076660156,1.0,198.06570434570312,267.075927734375,1.0
9,165.14199829101562,218.8188018798828,1.0,163.8304901123047,236.11880493164062,1.0,141.23306274414062,241.5524139404297,1.0,128.41175842285156,246.3313751220703,1.0,193.2840118408203,236.2069549560547,1.0,206.0204315185547,237.10848999023438,1.0,164.78549194335938,247.6130828857422,1.0,137.9060821533203,272.7956848144531,1.0,198.07850646972656,267.1872863769531,1.0
10,165.2035369873047,218.91647338867188,1.0,163.80364990234375,236.1125030517578,1.0,141.36868286132812,241.38644409179688,1.0,128.60733032226562,246.29408264160156,1.0,193.1738739013672,236.14573669433594,1.0,205.94204711914062,237.09170532226562,1.0,164.70547485351562,247.62318420410156,1.0,138.14297485351562,273.1725769042969,1.0,198.01040649414062,267.14111328125,1.0
