scorer,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000
10,145.91281127929688,218.78985595703125,1.0,133.14462280273438,238.2340545654297,1.0,129.2861328125,237.61778259277344,0.0011377008631825447,126.29026794433594,240.0486297607422,0.0005753145669586957,174.00140380859375,236.5407257080078,1.0,188.22032165527344,238.99911499023438,1.0,128.69281005859375,254.5122833251953,1.0,113.08483123779297,273.1711120605469,0.9999998807907104,160.03753662109375,274.2166748046875,1.0
11,145.95953369140625,218.6222686767578,1.0,133.1331024169922,238.18475341796875,1.0,129.37600708007812,237.51046752929688,0.0013164543779566884,126.33727264404297,240.0082550048828,0.0006366412853822112,174.17210388183594,236.56918334960938,1.0,188.42364501953125,238.7981719970703,1.0,128.63961791992188,254.56466674804688,1.0,112.99485778808594,272.92974853515625,0.9999998807907104,160.0630340576172,274.2646484375,1.0
12,145.99725341796875,218.49993896484375,1.0,133.09844970703125,238.33566284179688,1.0,129.41600036621094,237.4442596435547,0.0017107039457187057,126.22213745117188,239.91790771484375,0.0005968644400127232,174.0634307861328,237.2444305419922,1.0,188.7378387451172,238.75892639160156,1.0,128.42343139648438,254.8892059326172,1.0,112.58132934570312,272.8928527832031,0.9999998807907104,159.87168884277344,274.12176513671875,1.0
13,145.90321350097656,218.67977905273438,1.0,132.955810546875,238.30145263671875,1.0,129.2954864501953,237.5164031982422,0.0011563407024368644,126.11128997802734,239.970703125,0.0003881604643538594,174.17662048339844,237.2539825439453,1.0,188.72447204589844,238.8162384033203,1.0,128.33888244628906,254.5314178466797,1.0,113.22535705566406,273.1938781738281,0.9999998807907104,160.16307067871094,273.9786071777344,1.0
14,145.91314697265625,218.42874145507812,1.0,132.91346740722656,238.1154022216797,1.0,129.2509765625,237.35044860839844,0.0009785015136003494,126.05189514160156,239.8251190185547,0.0003381231508683413,174.12890625,237.2960205078125,1.0,188.52899169921875,238.67770385742188,1.0,128.2162322998047,254.64263916015625,1.0,113.23869323730469,273.2066955566406,0.9999998807907104,160.2317352294922,274.21099853515625,1.0
15,146.07940673828125,218.48193359375,1.0,133.2254638671875,238.1344757080078,1.0,129.45526123046875,237.47317504882812,0.0010088663548231125,126.16226959228516,239.73776245117188,0.0004117793869227171,174.55215454101562,237.31076049804688,1.0,188.92019653320312,238.70965576171875,1.0,128.50218200683594,254.7563934326172,1.0,113.30543518066406,273.1187438964844,0.9999998807907104,160.842041015625,274.3226013183594,1.0
16,146.3022918701172,218.61573791503906,1.0,133.328369140625,238.22674560546875,1.0,129.4287109375,237.6278839111328,0.0011596953263506293,126.15727996826172,239.83216857910156,0.0005503225838765502,174.7445068359375,237.3688201904297,1.0,188.95388793945312,238.8533477783203,1.0,128.72650146484375,254.77244567871094,1.0,113.8718032836914,273.290283203125,0.9999998807907104,161.05458068847656,274.31634521484375,1.0
17,146.20965576171875,218.9478302001953,1.0,133.4984588623047,238.60629272460938,1.0,129.428955078125,238.12716674804688,0.0011215578997507691,126.2442626953125,240.0956268310547,0.0006210668943822384,174.93162536621094,237.30393981933594,1.0,189.10159301757812,238.77273559570312,1.0,129.10430908203125,255.12181091308594,1.0,114.0730209350586,273.46612548828125,1.0,161.18167114257812,274.2818298339844,1.0
18,146.24273681640625,218.94607543945312,1.0,133.9912872314453,238.89813232421875,1.0,129.66705322265625,238.0568389892578,0.0022454934660345316,126.42071533203125,239.9001922607422,0.0011130685452371836,175.2662353515625,237.2230987548828,1.0,189.353271484375,238.908447265625,1.0,129.9344024658203,255.34597778320312,1.0,114.0011215209961,273.3198547363281,1.0,161.33615112304688,274.28350830078125,1.0
19,146.47689819335938,219.06553649902344,1.0,134.4322052001953,239.16473388671875,1.0,130.05804443359375,238.22911071777344,0.0014197626151144505,126.78374481201172,239.76809692382812,0.0011554477969184518,175.56796264648438,237.22265625,1.0,189.58172607421875,239.07223510742188,1.0,130.27581787109375,255.4559783935547,1.0,114.2472152709961,272.8525390625,1.0,161.68324279785156,274.2117004394531,1.0
20,146.6172332763672,219.03646850585938,1.0,134.49099731445312,239.23764038085938,1.0,130.183349609375,238.3354034423828,0.0017111272318288684,126.90825653076172,239.77236938476562,0.0013020538026466966,175.70135498046875,237.1005401611328,1.0,189.79319763183594,239.2061767578125,1.0,130.51284790039062,255.59197998046875,1.0,114.20983123779297,272.7710266113281,1.0,161.739990234375,274.1554870605469,1.0
21,146.72796630859375,219.06178283691406,1.0,134.5700225830078,239.26177978515625,1.0,130.28219604492188,238.3592529296875,0.001994634745642543,127.01203918457031,239.8352813720703,0.0015720631927251816,175.8828125,237.1717987060547,1.0,190.11277770996094,239.1783905029297,1.0,130.67637634277344,255.78286743164062,1.0,114.5449447631836,272.8083801269531,1.0,162.22146606445312,274.0912170410156,1.0
22,147.5050811767578,218.62449645996094,1.0,135.6935577392578,239.1877899169922,1.0,130.71156311035156,238.34500122070312,0.003685147035866976,127.38119506835938,239.6136932373047,0.0023690410889685154,175.52304077148438,237.536376953125,1.0,191.21096801757812,239.03538513183594,1.0,131.76345825195312,255.62843322753906,1.0,115.25556182861328,272.9383239746094,1.0,163.109619140625,274.0118408203125,1.0
23,155.94363403320312,217.56082153320312,1.0,143.1538848876953,239.9946746826172,1.0,139.9885711669922,236.24700927734375,0.013285622000694275,130.54443359375,239.23028564453125,0.008552971296012402,183.50909423828125,238.2625732421875,1.0,196.77853393554688,240.34671020507812,1.0,138.5297088623047,256.6417236328125,1.0,118.61347961425781,273.5666809082031,1.0,170.33067321777344,274.1087646484375,1.0
24,161.0805206298828,217.8822021484375,1.0,150.6336669921875,238.32559204101562,1.0,140.38536071777344,238.05087280273438,0.9999970197677612,132.3776092529297,239.84515380859375,0.9999985694885254,190.36241149902344,239.87351989746094,1.0,203.27511596679688,241.26104736328125,1.0,148.25851440429688,255.03689575195312,1.0,124.77604675292969,272.2848205566406,1.0,177.96746826171875,274.5565185546875,1.0
25,163.28048706054688,217.18106079101562,1.0,152.85458374023438,237.916259765625,1.0,141.66761779785156,237.7827606201172,0.9999998807907104,132.0909881591797,241.10043334960938,1.0,191.77389526367188,240.36538696289062,1.0,205.20875549316406,241.3323516845703,1.0,150.8675079345703,254.8796844482422,1.0,128.29171752929688,272.7593688964844,1.0,180.50416564941406,275.239013671875,1.0
26,163.4919891357422,217.63775634765625,1.0,153.79771423339844,238.131103515625,1.0,141.9687957763672,237.72769165039062,1.0,132.55291748046875,241.55807495117188,1.0,191.93663024902344,240.52145385742188,1.0,205.6546173095703,241.92111206054688,1.0,152.24917602539062,254.66844177246094,1.0,129.34524536132812,272.8502197265625,1.0,181.232177734375,275.2687072753906,1.0
27,164.02520751953125,217.52481079101562,1.0,154.1761932373047,238.00955200195312,1.0,142.2241973876953,237.39862060546875,1.0,132.8069610595703,241.0148468017578,1.0,192.62339782714844,240.33529663085938,1.0,206.75314331054688,241.9593048095703,1.0,152.71627807617188,254.52597045898438,1.0,129.6824493408203,272.1134948730469,1.0,181.67417907714844,274.8108215332031,1.0
28,164.02691650390625,217.71470642089844,1.0,154.2071533203125,238.08941650390625,1.0,142.28077697753906,238.12802124023438,1.0,132.88824462890625,240.94273376464844,1.0,192.53150939941406,240.36007690429688,1.0,206.80992126464844,241.79942321777344,1.0,152.8990478515625,254.61219787597656,1.0,130.15042114257812,272.35638427734375,1.0,181.6197967529297,274.6820068359375,1.0
29,164.33221435546875,217.60487365722656,1.0,154.55746459960938,237.94224548339844,1.0,142.3956756591797,238.19187927246094,1.0,132.91452026367188,241.19667053222656,1.0,192.94833374023438,240.3085174560547,1.0,207.1039581298828,241.91136169433594,1.0,153.1814727783203,254.27957153320312,1.0,130.15170288085938,272.3902282714844,1.0,181.84474182128906,274.7388610839844,1.0
30,164.71231079101562,217.6087188720703,1.0,154.63864135742188,237.9537811279297,1.0,142.57005310058594,238.27516174316406,1.0,132.8910369873047,241.09056091308594,1.0,192.7442626953125,240.29251098632812,1.0,207.1678466796875,241.94644165039062,1.0,153.1841278076172,254.16357421875,1.0,130.47076416015625,272.369140625,1.0,181.6539764404297,274.8452453613281,1.0
31,164.70132446289062,217.81346130371094,1.0,154.87603759765625,237.6815185546875,1.0,142.64955139160156,238.08314514160156,1.0,132.9410400390625,241.04779052734375,1.0,192.65914916992188,239.83810424804688,1.0,207.36036682128906,241.90130615234375,1.0,153.51844787597656,253.95120239257812,1.0,130.57687377929688,272.4236755371094,1.0,181.84832763671875,274.73712158203125,1.0
32,164.5601043701172,217.6885986328125,1.0,155.37547302246094,236.21377563476562,1.0,142.61505126953125,237.76222229003906,1.0,132.81764221191406,241.08103942871094,1.0,192.33413696289062,238.9388885498047,1.0,207.27796936035156,242.06809997558594,1.0,153.62484741210938,254.00149536132812,1.0,130.6827392578125,272.4714050292969,1.0,181.96498107910156,274.93927001953125,1.0
33,164.87498474121094,217.63975524902344,1.0,155.62313842773438,235.88491821289062,1.0,142.9465789794922,237.26876831054688,1.0,133.00888061523438,240.4123992919922,1.0,192.4435272216797,239.0262451171875,1.0,207.4688720703125,242.2250213623047,1.0,153.73548889160156,253.73626708984375,1.0,130.75022888183594,272.4027404785156,1.0,181.9983673095703,274.8431701660156,1.0
34,165.0332489013672,217.47503662109375,1.0,155.72923278808594,235.8903350830078,1.0,143.02023315429688,237.21263122558594,1.0,133.22764587402344,240.3058624267578,1.0,192.57174682617188,239.02557373046875,1.0,207.6542510986328,242.30191040039062,1.0,153.7919158935547,253.7416229248047,1.0,130.7614288330078,272.4165344238281,1.0,181.9456329345703,274.7364501953125,1.0
35,165.08274841308594,217.56356811523438,1.0,155.6429443359375,235.7639923095703,1.0,142.77699279785156,237.2525634765625,1.0,132.96820068359375,240.29685974121094,1.0,192.45668029785156,239.06170654296875,1.0,207.5562744140625,242.13809204101562,1.0,153.83184814453125,253.68609619140625,1.0,130.8925018310547,272.1888122558594,1.0,182.0083465576172,274.47442626953125,1.0
36,164.79310607910156,217.32057189941406,1.0,155.3214874267578,236.06503295898438,1.0,142.67140197753906,237.02516174316406,1.0,133.24652099609375,239.91087341308594,1.0,192.4976806640625,239.04449462890625,1.0,207.61245727539062,242.08346557617188,1.0,153.7806396484375,253.7582244873047,1.0,130.9269561767578,271.8048400878906,1.0,182.1146697998047,274.49700927734375,1.0
37,164.8803253173828,217.4480743408203,1.0,155.62599182128906,236.1016082763672,1.0,142.49240112304688,237.22149658203125,1.0,132.80247497558594,240.37283325195312,1.0,192.43089294433594,239.1112060546875,1.0,207.4154052734375,242.015380859375,1.0,153.9159393310547,253.84783935546875,1.0,130.78848266601562,271.6629333496094,1.0,182.17408752441406,274.4332275390625,1.0
38,164.96713256835938,217.29562377929688,1.0,155.6184539794922,236.07891845703125,1.0,142.41061401367188,237.16702270507812,1.0,132.6282196044922,240.24533081054688,1.0,192.4376220703125,239.04576110839844,1.0,207.4149169921875,241.85791015625,1.0,153.9326629638672,253.80226135253906,1.0,130.9026641845703,271.6422424316406,1.0,182.29150390625,274.4236755371094,1.0
39,165.10040283203125,217.34632873535156,1.0,155.56307983398438,235.9573974609375,1.0,142.51153564453125,237.04580688476562,1.0,132.73760986328125,240.09230041503906,1.0,192.4612274169922,239.01837158203125,1.0,207.34796142578125,241.81948852539062,1.0,154.02908325195312,253.73843383789062,1.0,130.83407592773438,271.5894775390625,1.0,182.22091674804688,274.45855712890625,1.0
40,165.02418518066406,217.1710662841797,1.0,155.67449951171875,235.79721069335938,1.0,142.59605407714844,237.22088623046875,1.0,132.84117126464844,240.18582153320312,1.0,192.50135803222656,239.08460998535156,1.0,207.43385314941406,241.930419921875,1.0,153.97171020507812,253.6932373046875,1.0,130.83078002929688,271.58355712890625,1.0,182.16026306152344,274.3865051269531,1.0
41,165.1619110107422,217.41510009765625,1.0,155.63491821289062,235.83448791503906,1.0,142.68629455566406,237.2826690673828,1.0,132.98118591308594,240.21449279785156,1.0,192.4832305908203,239.13099670410156,1.0,207.45091247558594,241.92274475097656,1.0,153.88987731933594,253.6823272705078,1.0,130.65725708007812,271.55682373046875,1.0,182.13714599609375,274.42132568359375,1.0
42,164.8723907470703,217.39842224121094,1.0,155.76304626464844,235.77940368652344,1.0,142.6898193359375,237.27455139160156,1.0,132.9068603515625,240.2936248779297,1.0,192.36412048339844,239.07839965820312,1.0,207.4446258544922,241.90809631347656,1.0,153.96792602539062,253.56124877929688,1.0,130.5932159423828,271.62994384765625,1.0,182.02523803710938,274.36090087890625,1.0
43,165.01626586914062,217.52197265625,1.0,155.770263671875,235.56166076660156,1.0,142.861083984375,237.1919403076172,1.0,133.11366271972656,240.4149932861328,1.0,192.1873016357422,238.96690368652344,1.0,207.2425537109375,241.84056091308594,1.0,153.89602661132812,253.54652404785156,1.0,130.6123504638672,271.58319091796875,1.0,182.0334930419922,274.3664855957031,1.0
44,164.95455932617188,217.66436767578125,1.0,155.59457397460938,235.6107635498047,1.0,142.64840698242188,237.15785217285156,1.0,132.93344116210938,240.43824768066406,1.0,192.25511169433594,238.96495056152344,1.0,207.33718872070312,241.79727172851562,1.0,153.76278686523438,253.5251922607422,1.0,130.53314208984375,271.42034912109375,1.0,181.85696411132812,274.3716125488281,1.0
45,164.6398468017578,217.4562225341797,1.0,155.513916015625,235.66067504882812,1.0,142.5099639892578,237.2324981689453,1.0,132.83599853515625,240.45269775390625,1.0,192.1196746826172,239.0157470703125,1.0,207.42335510253906,241.93063354492188,1.0,153.71925354003906,253.46762084960938,1.0,130.21697998046875,271.59747314453125,1.0,181.82980346679688,274.2652282714844,1.0
46,164.82814025878906,217.6143798828125,1.0,155.31993103027344,235.6610107421875,1.0,142.50054931640625,237.1624298095703,1.0,132.81776428222656,240.23553466796875,1.0,192.0726776123047,238.9720916748047,1.0,207.40399169921875,241.8931427001953,1.0,153.47190856933594,253.44882202148438,1.0,129.69064331054688,271.4230041503906,1.0,181.5104522705078,274.3226623535156,1.0
47,164.63014221191406,217.59356689453125,1.0,154.94561767578125,236.0092010498047,1.0,142.377685546875,237.22718811035156,1.0,132.59552001953125,240.38656616210938,1.0,191.77735900878906,238.89427185058594,1.0,207.16311645507812,241.88465881347656,1.0,152.97271728515625,253.7342987060547,1.0,129.50865173339844,271.49273681640625,1.0,181.00289916992188,274.4658508300781,1.0
48,164.33920288085938,217.7194061279297,1.0,154.78074645996094,236.35186767578125,1.0,142.2797088623047,237.39370727539062,1.0,132.77774047851562,240.65774536132812,1.0,191.5727081298828,238.88674926757812,1.0,207.2421417236328,241.81541442871094,1.0,152.81930541992188,253.70364379882812,1.0,129.27444458007812,271.9535827636719,1.0,180.674072265625,274.322509765625,1.0
49,164.3468017578125,217.7406005859375,1.0,154.57069396972656,236.29051208496094,1.0,142.3310546875,237.3638458251953,0.9999998807907104,132.9088134765625,240.66763305664062,1.0,191.5419464111328,238.9177703857422,1.0,207.25970458984375,241.89503479003906,1.0,152.52688598632812,253.66128540039062,1.0,128.9936065673828,271.49005126953125,1.0,180.37008666992188,274.4847717285156,1.0
50,164.05361938476562,217.8055877685547,1.0,154.1537628173828,236.29354858398438,1.0,142.09429931640625,237.49087524414062,0.9999998807907104,132.65289306640625,240.8959197998047,1.0,191.05751037597656,238.85057067871094,1.0,206.6593780517578,241.85594177246094,1.0,151.952392578125,254.10951232910156,1.0,128.8615264892578,271.4320373535156,1.0,179.81935119628906,274.5392150878906,1.0
51,163.659423828125,217.6610107421875,1.0,153.52865600585938,237.1971893310547,1.0,141.65199279785156,237.48370361328125,0.9999998807907104,132.3560791015625,240.71945190429688,1.0,190.93605041503906,238.7213134765625,1.0,206.39569091796875,241.71533203125,1.0,151.5742645263672,254.3593292236328,1.0,128.05601501464844,271.754638671875,1.0,179.7706756591797,274.81689453125,1.0
52,163.4799346923828,217.51708984375,1.0,153.25131225585938,237.24559020996094,1.0,141.6062774658203,237.45584106445312,0.9999998807907104,132.2512969970703,240.90774536132812,1.0,190.91673278808594,238.69810485839844,1.0,206.03265380859375,241.64476013183594,1.0,151.2193603515625,254.3934326171875,1.0,127.89571380615234,271.9237976074219,1.0,179.30433654785156,274.59326171875,1.0
53,163.1355438232422,217.1790771484375,1.0,152.29112243652344,237.3133087158203,1.0,141.61691284179688,237.68331909179688,0.9999998807907104,132.24298095703125,240.48529052734375,1.0,190.58926391601562,238.52749633789062,1.0,205.93887329101562,241.51695251464844,1.0,150.687255859375,254.40357971191406,1.0,127.73580932617188,272.2409973144531,1.0,178.800537109375,274.4808654785156,1.0
54,160.10202026367188,218.46380615234375,1.0,150.00579833984375,239.8385009765625,1.0,140.1804656982422,238.3218231201172,0.9999995231628418,132.32411193847656,240.3324737548828,0.9999998807907104,188.4389190673828,239.5485076904297,1.0,202.90924072265625,241.86981201171875,1.0,148.1678466796875,256.68548583984375,1.0,125.48875427246094,273.1674499511719,1.0,177.4173583984375,275.3619384765625,1.0
55,157.5673370361328,219.9309844970703,1.0,146.29859924316406,241.95811462402344,1.0,137.99496459960938,240.3379669189453,0.9999990463256836,130.6912078857422,241.5912628173828,0.9999996423721313,185.3625946044922,240.28903198242188,1.0,200.78192138671875,242.44537353515625,1.0,144.2339324951172,258.9140319824219,1.0,123.3823471069336,275.38623046875,1.0,174.54885864257812,277.551025390625,1.0
56,156.583740234375,220.74217224121094,1.0,144.88916015625,242.7482147216797,1.0,138.32078552246094,240.93154907226562,0.9999958276748657,130.29539489746094,242.16802978515625,0.9999985694885254,184.1886444091797,240.93260192871094,1.0,200.29518127441406,242.994873046875,1.0,143.1276397705078,258.2497863769531,1.0,122.72502136230469,275.957275390625,1.0,173.69012451171875,278.2714538574219,1.0
57,156.17483520507812,221.1870574951172,1.0,144.5814666748047,243.30323791503906,1.0,137.9893341064453,241.2382049560547,0.9999974966049194,129.90122985839844,242.6431884765625,0.9999988079071045,183.71578979492188,240.99639892578125,1.0,200.21487426757812,242.80755615234375,1.0,142.5042724609375,258.6833190917969,1.0,122.11125946044922,276.39764404296875,1.0,173.68453979492188,278.2847595214844,1.0
58,155.98854064941406,221.08184814453125,1.0,144.58004760742188,243.4591827392578,1.0,138.05130004882812,241.12527465820312,0.9999963045120239,129.97781372070312,242.48594665527344,0.9999983310699463,183.78941345214844,241.0189208984375,1.0,200.0316619873047,242.8802032470703,1.0,142.43313598632812,258.858154296875,1.0,121.84624481201172,276.7867431640625,1.0,173.7044219970703,278.45904541015625,1.0
59,154.91653442382812,221.3578643798828,1.0,143.82130432128906,243.63075256347656,1.0,136.99729919433594,241.3789825439453,0.9999997615814209,128.64840698242188,243.05776977539062,0.9999998807907104,183.10523986816406,241.52972412109375,1.0,199.69436645507812,242.95455932617188,1.0,141.6669158935547,259.80523681640625,1.0,121.42789459228516,277.7156677246094,1.0,173.48902893066406,278.4471130371094,1.0
60,153.541259765625,222.26805114746094,1.0,143.41339111328125,244.08494567871094,1.0,136.47836303710938,242.09869384765625,0.999987006187439,128.02432250976562,243.10533142089844,0.9999948740005493,182.607666015625,241.37725830078125,1.0,199.49594116210938,242.58831787109375,1.0,140.8938751220703,261.0240783691406,1.0,120.2887191772461,278.6415100097656,1.0,172.95831298828125,278.8788146972656,1.0
61,152.3076629638672,223.0223846435547,1.0,142.55165100097656,244.2884979248047,1.0,135.56881713867188,242.87477111816406,0.9999973773956299,126.84060668945312,244.3149871826172,0.9999986886978149,181.9202880859375,241.57557678222656,1.0,199.1718292236328,242.83763122558594,1.0,139.75804138183594,261.2347106933594,1.0,119.70635986328125,278.92230224609375,1.0,172.9344482421875,279.0058288574219,1.0
62,151.86239624023438,223.3907012939453,1.0,141.8319854736328,244.3228759765625,1.0,135.3686981201172,242.50404357910156,0.9999997615814209,126.65608215332031,244.38531494140625,0.9999996423721313,181.31805419921875,241.4611358642578,1.0,198.3484344482422,242.8628387451172,1.0,139.31228637695312,261.73431396484375,1.0,119.4696044921875,279.7554016113281,1.0,172.64535522460938,278.95623779296875,1.0
63,151.64700317382812,223.49526977539062,1.0,141.5750274658203,244.7072296142578,1.0,135.34034729003906,242.5500946044922,0.9999994039535522,126.68900299072266,244.2970428466797,0.9999992847442627,181.12110900878906,241.4568634033203,1.0,197.4987030029297,242.66497802734375,1.0,138.97215270996094,262.0138854980469,1.0,119.2901382446289,279.9874267578125,1.0,172.39114379882812,278.97125244140625,1.0
64,151.04965209960938,223.7321014404297,1.0,141.25485229492188,244.85630798339844,1.0,135.13990783691406,242.64468383789062,0.9999980926513672,126.3257064819336,243.99644470214844,0.9999974966049194,180.6639404296875,241.50155639648438,1.0,197.31500244140625,242.87937927246094,1.0,138.6786346435547,262.1250915527344,1.0,119.27677154541016,279.9254455566406,1.0,172.03524780273438,279.15447998046875,1.0
